	EntryID	Headword	title source
3539	d2e635587Meyers-1905	Ciampi	Vita e poesie di Messer Cino da Pistoja
3540	d2e635587Meyers-1905	Ciampi	Bibliografia critica delle antiche reciproche corrispondenze dell' Italia colla Russia, Polonia, ecc
3541	d2e635587Meyers-1905	Ciampi	La commedia italiana del secolo XVII
3542	d2e635587Meyers-1905	Ciampi	La vita artistica di Carlo Goldoni
3543	d2e635587Meyers-1905	Ciampi	Le rappresentazioni sacre del medioevo considerate nella parte comica
3544	d2e635587Meyers-1905	Ciampi	I Cassiodori nel V. e nel VI. secolo
3545	d2e635587Meyers-1905	Ciampi	La fine di Donna Olimpia Pamfili
3546	d2e635587Meyers-1905	Ciampi	Innocenzo X. e la sua corte
3547	d2e635587Meyers-1905	Ciampi	Della vita e delle opere di Pietro della Valle il Pellegrino
3548	d2e635587Meyers-1905	Ciampi	Storia moderna della scoperta dell'America alla pace di Westfalia
3549	d2e635805Meyers-1905	Cibber	Love makes a man«, »She would and she would not«, »The careless husband
3550	d2e635805Meyers-1905	Cibber	The lives of the poets of Great Britain and Ireland from the time of Dean Swift
3551	d2e635978Meyers-1905	Cibrārio	Storia e descrizione della Badia d'Attacomba
3552	d2e635978Meyers-1905	Cibrārio	Ricordi d'una missione in Portogallo al re Carlo Alberto
3553	d2e635978Meyers-1905	Cibrārio	Origini e progressi delle istituzioni della monarchia di Savoia
3554	d2e635978Meyers-1905	Cibrārio	Della schiavitù e del servaggio e specialmente dei servi agricoltori
3555	d2e635978Meyers-1905	Cibrārio	Documenti, sigilli e monete raccolti in Savoia, in Svizzera ein Francia
3556	d2e635978Meyers-1905	Cibrārio	Lettere di principi e d'uomini illustri
3557	d2e635978Meyers-1905	Cibrārio	Relazioni dello stato di Savoia degli ambasciatori Veneti
3558	d2e635978Meyers-1905	Cibrārio	Il conte Luigi C. ei suoi tempi
3559	d2e636629Meyers-1905	Cicogna	Delle iscrizioni veneziane, raccolte ed illustrate
3560	d2e636663Meyers-1905	Cicognāra	Memorie storiche dei letterati ed artisti ferraresi
3561	d2e636663Meyers-1905	Cicognāra	Storia della scultura dal suo risorgimento in Italia
3562	d2e636663Meyers-1905	Cicognāra	Le fabriche più cospicue di Venezia
3563	d2e636704Meyers-1905	Cicōni	Il troppo tardi«, »I Garibaldini«, »Le mosche bianche«, »La rivincita«, »La statua di carne
3564	d2e636844Meyers-1905	Cid Campeadōr	Per Abbat le escriuioen el mes de Mayoen era de mille CCCXLV annos
3565	d2e636844Meyers-1905	Cid Campeadōr	Coleccion de poesías castellanas anteriores al siglo XV
3566	d2e636844Meyers-1905	Cid Campeadōr	Poetas castellanos anteriores al siglo XV
3567	d2e636844Meyers-1905	Cid Campeadōr	Romancero de romances caballerescos é historicos
3568	d2e636844Meyers-1905	Cid Campeadōr	La Castilla y el mas famoso Castellano
3569	d2e636844Meyers-1905	Cid Campeadōr	Recherches sur l'histoire politique et littéraire de l'Espagne pendant le moyen-âge
3570	d2e636844Meyers-1905	Cid Campeadōr	Le Cid. Son histoire, ses légendes, ses poétes
3571	d2e637146Meyers-1905	Cieco da Ferrara	Studie ricerche sul Mambriano di Francesco Bello
3572	d2e638063Meyers-1905	Cinchōna	Illustrations of the Nueva Quinologia of Pavon
3573	d2e638063Meyers-1905	Cinchōna	Quinology of the East India plantations
3574	d2e638063Meyers-1905	Cinchōna	The C. species of New Granada
3575	d2e638063Meyers-1905	Cinchōna	Notes on the culture of Cinchonas
3576	d2e638063Meyers-1905	Cinchōna	Account of Peruvian bark and its introduction into British India etc
3577	d2e638063Meyers-1905	Cinchōna	A manual of C. cultivation in India
3578	d2e638995Meyers-1905	Cino da Pistoja	Vita e poesie di M. C
3579	d2e638995Meyers-1905	Cino da Pistoja	Vita e opere giuridiche di C
3580	d2e638995Meyers-1905	Cino da Pistoja	Cino d. P., amore ed esilio
3581	d2e639031Meyers-1905	Cinq-Mars	C., ou une conjuration sons Louis XIII
3582	d2e639098Meyers-1905	Cinque Ports	Lord Warden of the Cinque Ports
3583	d2e639290Meyers-1905	Cipolla	Storia delle signorie italiane dalla morte di Enrico VII alla discesa di Carlo VIII
3584	d2e639290Meyers-1905	Cipolla	Una congiura contro la repubblica di Venezia negli anni
3585	d2e639290Meyers-1905	Cipolla	Per la storia d'Italia e de' suoi conquistatori nel medioevo
3586	d2e640496Meyers-1905	Cirta	C., ses monuments, son administration, etc
3587	d2e640627Meyers-1905	Cisĭo-Janus	Lucae Losii C., h. e. Calendarium syllabicum
3588	d2e641739Meyers-1905	Citrus	Hesperides sive de malorum aureorum cultura et usu
3589	d2e641739Meyers-1905	Citrus	Essai sur l'histoire naturelle des orangers
3590	d2e641739Meyers-1905	Citrus	Histoire naturelle et culture des orangers
3591	d2e641739Meyers-1905	Citrus	The cultivated oranges and lemons etc. of India and Ceylon
3592	d2e642540Meyers-1905	Ciullo d'Alcamo	Studj sulla letteratura italiana de' primi secoli
3593	d2e642667Meyers-1905	Civiale	Parallèle des divers moyens de traiter les calculeux
3594	d2e642667Meyers-1905	Civiale	Traité pratique sur les maladies des organes génito-urinaires
3595	d2e642667Meyers-1905	Civiale	Traité pratique et historique de la lithotritie
3596	d2e642899Meyers-1905	Civitāli	Matteo C., sa vie et son œuvre
3597	d2e643169Meyers-1905	Cladel	La fête votive de St.-Bartholomée Porte-Glaive
3598	d2e643169Meyers-1905	Cladel	Titi Foyssac IV, dit la République et la Chrétienté
3599	d2e643506Meyers-1905	Clairault	Recherches sur les courbes à double courbure
3600	d2e643506Meyers-1905	Clairault	Théorie de la figure de la terre
3601	d2e643666Meyers-1905	Clairon [2]	Mémoires d'Hippolyte C. et réflexions sur la déclamation théâtrale
3602	d2e643693Meyers-1905	Clairv.	Manuel d'herborisationen Suisse et en Valais
3603	d2e643739Meyers-1905	Clairville	Les sept châteaux du diable«, »Cendrillon«, »La lanterne magique
3604	d2e644197Meyers-1905	Clapperton	Narrative of travels and discoveries in Northern and Central Africa
3605	d2e644197Meyers-1905	Clapperton	Journal of a second expedition into the interior of Africa
3606	d2e644197Meyers-1905	Clapperton	Records of Clapperton's last expedition to Africa
3607	d2e644300Meyers-1905	Clare [2]	Poems descriptive of rural life and scenerey
3608	d2e644300Meyers-1905	Clare [2]	The village minstrel, and other poems
3609	d2e644409Meyers-1905	Clarence [3]	Memoir of the late duke of C
3610	d2e644498Meyers-1905	Clarendon	History of the rebellion and civil wars in England
3611	d2e644498Meyers-1905	Clarendon	The history of the civil war in Ireland
3612	d2e644498Meyers-1905	Clarendon	Calendar of the Clarendon's state papers
3613	d2e644498Meyers-1905	Clarendon	The life of Edward, Earl of C
3614	d2e644569Meyers-1905	Clarendon Press	The early Oxford Press. A bibliography of printing and publishing at Oxford
3615	d2e644653Meyers-1905	Claretie	Cinq ans après, l'Alsace et la Lorraine depuis l'annexion
3616	d2e644749Meyers-1905	Claretta	Vita di Maria Francesca Elisabetta di Savoia-Nemours, regina di Portogalla
3617	d2e644749Meyers-1905	Claretta	Storia della reggenza di Cristina di Francia, duchessa di Savoia
3618	d2e644749Meyers-1905	Claretta	Storia del regno e dei tempi di Carlo Emanuele II, duca di Savoia
3619	d2e644749Meyers-1905	Claretta	Adelaide di Savoia, duchessa di Baveria, ei suoi tempi
3620	d2e644749Meyers-1905	Claretta	La regina Cristina di Svezia in Italia
3621	d2e644929Meyers-1905	Clark	Electrical tables and formula for operators in submarine cables
3622	d2e644969Meyers-1905	Clarke	Demonstration of the being and attributes of God
3623	d2e644969Meyers-1905	Clarke	Verity and certitude of natural and revealed religion
3624	d2e644969Meyers-1905	Clarke	Discourse concerning the inalterable obligations of natural religion
3625	d2e644969Meyers-1905	Clarke	The scripture doctrine of the trinity
3626	d2e644969Meyers-1905	Clarke	A collection of papers, which passed between Leibniz and C
3627	d2e644969Meyers-1905	Clarke	Travels in various countries of Europe, Asia and Africa
3628	d2e644969Meyers-1905	Clarke	The life and remains of Edw. Dan. C
3629	d2e644969Meyers-1905	Clarke	Events and epochs in religious history
3630	d2e644969Meyers-1905	Clarke	The life and times of Jesus as related by Thomas Didymus
3631	d2e645592Meyers-1905	Claude Lorrain	Liber veritatis, or a collection of
3632	d2e645592Meyers-1905	Claude Lorrain	C., sa vie et ses œuvres
3633	d2e645708Meyers-1905	Claudiānus	De III., IV., VI. consulatu Honorii«, »De nuptiis Honorii fescennina«, »Epithalamium de nuptiis Honorii et Mariae«, »De bello Gildonico
3634	d2e646050Meyers-1905	Clausel	Observations du général C. sur quelques actes de son gouvernement à Alger
3635	d2e646050Meyers-1905	Clausel	Nouvelles observations de M. le maréchal C. sur la colonisation d'Alger
3636	d2e646448Meyers-1905	Clavean	Un chef de service, portrait d'après nature
3637	d2e646448Meyers-1905	Clavean	Fin de siècle. Pile ou face
3638	d2e646617Meyers-1905	Clavière	De la France et des États-Unis
3639	d2e646617Meyers-1905	Clavière	C.; correspondance de lui et du général de Montesquiou touchant la campagne devant Genève
3640	d2e646652Meyers-1905	Clavijo y Fayárdo	Mercurio historico y politico de Madrid
3641	d2e646754Meyers-1905	Clay	The life, memoirs, writings and speeches of Cassius M. C
3642	d2e647124Meyers-1905	Clémanges	Nicolas C., sa vie et ses écrits
3643	d2e647312Meyers-1905	Clemens [1]	Clément V et Philippe le Bel
3644	d2e647312Meyers-1905	Clemens [1]	De vita et rebus gestis Clementis XII. commentarii
3645	d2e647312Meyers-1905	Clemens [1]	La vie du pape Clément XIV
3646	d2e647743Meyers-1905	Clément	Histoire de la vie et de l'administration de Colbert
3647	d2e647743Meyers-1905	Clément	Histoire de C. et de son administration
3648	d2e647743Meyers-1905	Clément	Jacques Cœur et Charles VII ou la France an XV. siècle
3649	d2e647743Meyers-1905	Clément	Histoire du système protecteuren France depuis Colbert jusqu'à la révolution de
3650	d2e647743Meyers-1905	Clément	Lettres, instructions et mémoires de Colbert
3651	d2e647743Meyers-1905	Clément	Madame de Montespan et Louis XIV
3652	d2e647743Meyers-1905	Clément	Michel Auge, Léonard de Vinci, Raphaël
3653	d2e647743Meyers-1905	Clément	Prud'hon, sa vie, ses œuvres et sa correspondance
3654	d2e647743Meyers-1905	Clément	Léopold Robert d'après sa correspondance inédite
3655	d2e647743Meyers-1905	Clément	Les musiciens célèbres depuis le XVI. siècle
3656	d2e648052Meyers-1905	Clerc [1]	C. of the House of Commons
3657	d2e648262Meyers-1905	Clermont	Histoire de la ville de C.-Ferrand
3658	d2e648343Meyers-1905	Clermont-Ganneau	Archaeological researches in Palestine during the years
3659	d2e648383Meyers-1905	Clermont Donnerre	Club des amis de la monarchie
3660	d2e648383Meyers-1905	Clermont Donnerre	Recueil des opinions de Stanislas de C
3661	d2e648545Meyers-1905	Clesse	Chansons, édition complète avec les airs notés
3662	d2e648741Meyers-1905	Cleveland [4]	Life and public services of Grover C
3663	d2e649089Meyers-1905	Clinton [2]	Narrative of Lieut. Gen. Sir Henry C. relative to his conduct during part of his command of the King's troops in North-America
3664	d2e649275Meyers-1905	Clisson [2]	Olivier de C., connétable de France
3665	d2e649792Meyers-1905	Cloots	L'orateur du genre humain, ou dépêches du prussien Cloots au prussien Herzberg
3666	d2e649792Meyers-1905	Cloots	Anacharsis C., orateur du genre humain
3667	d2e649908Meyers-1905	Clot	Compte rendu des travaux de l'école de médecine d'Abou-Zabel
3668	d2e649908Meyers-1905	Clot	Relation des épidémies de choléra-morbus qui ont regné à l'Heggiaz, à Suez et en Egypte
3669	d2e649908Meyers-1905	Clot	De la peste observée en Égypte
3670	d2e649908Meyers-1905	Clot	Coup d'œil sur la peste et les quarantaines
3671	d2e649908Meyers-1905	Clot	De l'ophthalmie, du trichiasis, de l'entropion et de la cataracte observés en Égypte
3672	d2e649908Meyers-1905	Clot	Derniers mots sur la non-contagion de la peste
3673	d2e650053Meyers-1905	Cloué	Renseignements hydrographiques sur la mer d'Azof
3674	d2e650053Meyers-1905	Cloué	Le filage de l'huile, son action sur les brisants de la mer
3675	d2e650123Meyers-1905	Clough	Poems and prose remains, with letters and a memoir
3676	d2e650190Meyers-1905	Clovĭo	The life, times and works of G. C
3677	d2e650444Meyers-1905	Cluseret	Mémoires du général C. Le deuxième siége de Paris. La finde l'Empire
3678	d2e650613Meyers-1905	Clüver	De tribus Rheni alveis atque ostiis
3679	d2e650613Meyers-1905	Clüver	Sicilia antiqua..., item Sardinia et Corsica
3680	d2e650613Meyers-1905	Clüver	Introductio in universam geographiam tam veterem quam novam
3681	d2e650719Meyers-1905	Clyde [1]	The C. from the source to the sea
3682	d2e650719Meyers-1905	Clyde [1]	Fauna, flora and geology of the C. Area
3683	d2e651676Meyers-1905	Cobden	Speeches on questions of public policy
3684	d2e651676Meyers-1905	Cobden	Richard C. Notes sur ses voyages, correspondances, etc
3685	d2e651676Meyers-1905	Cobden	R. C. and the jubilee of Free trade
3686	d2e651797Meyers-1905	Cobet	Observationes criticae in Platonis comici reliquias
3687	d2e651797Meyers-1905	Cobet	Observationes criticae et palaeographicae ad Dionysii Halicarnassensis antiquitates romanas
3688	d2e652056Meyers-1905	Coccēji	Novum systema jurisprudentiae naturalis et romanae
3689	d2e652094Meyers-1905	Coccējus	Summa doctrinae de foedere et testamento Dei
3690	d2e652094Meyers-1905	Coccējus	Lexicon et commentarius sermonis hebraici et chaldaici Veteris Testamenti
3691	d2e652258Meyers-1905	Coccĭus	De instrumentis quibus in operationibus oculorum palpebrae fixae tenentur
3692	d2e652692Meyers-1905	Cochin [2]	Memoires inédits de Ch. Nic. C
3693	d2e652906Meyers-1905	Cochrane	Narrative of services in the liberation of Chile, Peru and Brazil
3694	d2e652906Meyers-1905	Cochrane	The trial of Lord C. before Lord Ellenborough
3695	d2e652906Meyers-1905	Cochrane	Francis I., and other historic studies
3696	d2e652906Meyers-1905	Cochrane	The Théâtre Français in the reign of Louis XV
3697	d2e653063Meyers-1905	Cockerell	Travels in Southern Europe and the Levant
3698	d2e653291Meyers-1905	Cocos	Origin and distribution of the Cocoa palm
3699	d2e653291Meyers-1905	Cocos	The contributions to the U. S. National Herbarium«, VII
3700	d2e653668Meyers-1905	Code	C. rural, C. de la pêche, de la chasse, C. constitutionnel
3701	d2e653668Meyers-1905	Code	Explication théorique et pratique du C. civil
3702	d2e653784Meyers-1905	Codēmo	Miserie e splendori della povera gente
3703	d2e653784Meyers-1905	Codēmo	Racconti, scene, bozzetti e produzioni drammatiche
3704	d2e654182Meyers-1905	Codrington	Memoirs of the life of Admiral Sir E. C
3705	d2e654265Meyers-1905	Coehoorn	Versterkinge des vijfhoeks met alle sijne buytenwerken
3706	d2e654325Meyers-1905	Coelho	Theoria da conjugação em latim e portuguez
3707	d2e654325Meyers-1905	Coelho	Noções de glottologia geral e especial portugueza
3708	d2e654325Meyers-1905	Coelho	Os dialectos romanicos ou neolatinos na Africa, Asia e América
3709	d2e654325Meyers-1905	Coelho	Bibliographia critica de historia e litteratura
3710	d2e654387Meyers-1905	Coello	Atlas de España y sus posesiones de ultramar
3711	d2e654473Meyers-1905	Coeur	Recherches et conclusions nouvelles sur le prétendu rôle de Jacques C
3712	d2e654473Meyers-1905	Coeur	Politique et diplomatie de Jacques C
3713	d2e654579Meyers-1905	Cogalniceanu	Histoire de la Valachie et de la Moldavie
3714	d2e654756Meyers-1905	Cogniard	Masséna, l'enfant chéri de la victoire
3715	d2e655306Meyers-1905	Coiter	Tractatus anatomicus de ossibus foetus abortivi et infantis dimidium anni nati
3716	d2e655306Meyers-1905	Coiter	Tabulae externarum et internarum humani corporis partium
3717	d2e655448Meyers-1905	Coke	Système d'agriculture, suivi par M. C
3718	d2e655671Meyers-1905	Colāni	Jésus-Christ et les croyances messianiques de son temps
3719	d2e655671Meyers-1905	Colāni	Essais de critique historique, philosophique et littéraire
3720	d2e655778Meyers-1905	Colbert	Mémoire pour son fils, sur ce qu'il doit observer pendant le voyage qu'il va faire à Rochefort
3721	d2e655778Meyers-1905	Colbert	Lettres, instructions et mémoires de C
3722	d2e655778Meyers-1905	Colbert	Histoire de C. et de son administration
3723	d2e655778Meyers-1905	Colbert	Recherches sur la politiques coloniale de C
3724	d2e655916Meyers-1905	Colchester [2]	Diary and correspondence of Lord C
3725	d2e656156Meyers-1905	Coldstream-Guards	Origin and services of the C
