	EntryID	Headword	term	title translation
2529	d2e1168190Meyers-1905	Frankreich	Regimenter 	regiments mixtes
2530	d2e1168190Meyers-1905	Frankreich	Amt 	service hydrographique
2531	d2e1168190Meyers-1905	Frankreich	Hinterindien 	Extrême Orient
2532	d2e1168190Meyers-1905	Frankreich	Rat 	conseil
2533	d2e1168190Meyers-1905	Frankreich	Polizeimacht 	sergeants d'armes
2534	d2e1168190Meyers-1905	Frankreich	Kopfsteuer 	taille
2535	d2e1168190Meyers-1905	Frankreich	Haftbefehle 	lettres de cachet
2536	d2e1168190Meyers-1905	Frankreich	sei 	Assemblée nationale constituante
2537	d2e1168190Meyers-1905	Frankreich	Wütenden 	enragés
2538	d2e1168190Meyers-1905	Frankreich	Zivilgesetzbuch 	Code Napoléon
2539	d2e1168190Meyers-1905	Frankreich	Bürgerstand 	bourgeoisie
2540	d2e1173754Meyers-1905	Franziskaner	Konventualen 	Fratres minores conventuales
2541	d2e1173754Meyers-1905	Franziskaner	Kapuziner 	Fratres minores capucini
2542	d2e1174337Meyers-1905	Französische Literatur	Liederdichtern 	chansonniers
2543	d2e1174337Meyers-1905	Französische Literatur	Menschennatur 	l'homme naturellement bon
2544	d2e1174337Meyers-1905	Französische Literatur	aller 	consentement universel
2545	d2e1177991Meyers-1905	Französische Literatur in der Schweiz	Schweiz 	Suisse romande
2546	d2e1178388Meyers-1905	Französische Ostindische Kompanie	Madagaskar 	Ile Dauphine
2547	d2e1178495Meyers-1905	Französische Sprache	Volkssprache 	lingua romana rustica
2548	d2e1178495Meyers-1905	Französische Sprache	Schriftsprache 	sermo urbanus
2549	d2e1178495Meyers-1905	Französische Sprache	Unterhaltung 	la conversation
2550	d2e1178495Meyers-1905	Französische Sprache	Wörter 	liaison
2551	d2e1179316Meyers-1905	Franz von Assisi [2]	Assisi 	Poenitentes de Assisio
2552	d2e1180194Meyers-1905	Frater	Priester 	pater
2553	d2e1183123Meyers-1905	Fredum	Wergeld 	compositio
2554	d2e1184752Meyers-1905	Freie Künste	Erziehung 	enkyklios paideia
2555	d2e1186274Meyers-1905	Freikirchen	reformierten 	Hervormde
2556	d2e1186274Meyers-1905	Freikirchen	Reformierten 	Gereformeerde
2557	d2e1186274Meyers-1905	Freikirchen	Kirche 	Free Church of Scotland
2558	d2e1186274Meyers-1905	Freikirchen	Kirche 	Eglise libre
2559	d2e1186649Meyers-1905	Freimaurerei	Großmeisters 	Sayer
2560	d2e1187641Meyers-1905	Freisprechung	Verbrechen 	crimes
2561	d2e1188465Meyers-1905	Fréjus	Tor 	porte dorée
2562	d2e1188702Meyers-1905	Fremdenrecht	Fremdenbill 	aliens bill
2563	d2e1191858Meyers-1905	Friede	Vermittelung 	médiation, bona officia, bons offices
2564	d2e1191858Meyers-1905	Friede	England 	Olive leaf Societies
2565	d2e1191858Meyers-1905	Friede	Nordamerika 	Band of Brotherhood
2566	d2e1192427Meyers-1905	Friedensgerichte	Friedensrichter 	justices of the peace
2567	d2e1192427Meyers-1905	Friedensgerichte	zweien 	petty sessions
2568	d2e1192427Meyers-1905	Friedensgerichte	Kreisbehörden 	special sessions
2569	d2e1192427Meyers-1905	Friedensgerichte	Grafschaftsbehörden 	quarter sessions
2570	d2e1192427Meyers-1905	Friedensgerichte	Friedensrichter 	juges de paix
2571	d2e1192427Meyers-1905	Friedensgerichte	Übertretungen 	contraventions de simple police
2572	d2e1192427Meyers-1905	Friedensgerichte	Gerichtspolizei 	officier de police judiciaire
2573	d2e1196288Meyers-1905	Friendly Societies	Frauen 	Societis of Females
2574	d2e1199256Meyers-1905	Frock	Bezeichnung 	frac, fraque
2575	d2e1200222Meyers-1905	Frons	Lebermoose 	Frondosae
2576	d2e1200766Meyers-1905	Frösche	Sporenfrösche 	Dactylethra, Xenopus
2577	d2e1202259Meyers-1905	Frucht [1]	Aufspringens 	dehiscentia
2578	d2e1202259Meyers-1905	Frucht [1]	Achse 	arillus
2579	d2e1202672Meyers-1905	Fruchtbarkeit	Archenmuschel 	Arca Noae
2580	d2e1202672Meyers-1905	Fruchtbarkeit	Fink 	Pytalia subflava
2581	d2e1202672Meyers-1905	Fruchtbarkeit	Liliazeen 	Hosta, Allium
2582	d2e1202907Meyers-1905	Früchte [1]	Eierpflanze 	Solanum esculentum
2583	d2e1202907Meyers-1905	Früchte [1]	Liebesapfel 	Solanum lycopersicum
2584	d2e1202907Meyers-1905	Früchte [1]	Affenbrotbaums 	Adansonia digitata
2585	d2e1202907Meyers-1905	Früchte [1]	Brotfrucht 	Artocarpus
2586	d2e1203422Meyers-1905	Fruchtknoten	gekammert 	germen incomplete locellatum
2587	d2e1203922Meyers-1905	Fruchtwasser	Schafhaut 	amnion
2588	d2e1208172Meyers-1905	Fuhrwesen	Wagens 	knife-board
2589	d2e1208172Meyers-1905	Fuhrwesen	Mitte 	garden-seats
2590	d2e1209125Meyers-1905	Fulham	Verwaltungsbezirk 	metropolitan borough
2591	d2e1212005Meyers-1905	Funikulār	Seil 	funis
2592	d2e1212947Meyers-1905	Furcht	Atem 	vox faucibus haesit
2593	d2e1212947Meyers-1905	Furcht	Kinder 	pavor nocturnus
2594	d2e1213218Meyers-1905	Furfurōl	Kleie 	Furfur
2595	d2e1215699Meyers-1905	Fuß [1]	3	tibiale, intermedium, ulnare
2596	d2e1215699Meyers-1905	Fuß [1]	Mitte 	centralia
2597	d2e1215699Meyers-1905	Fuß [1]	5	tarsalia
2598	d2e1216103Meyers-1905	Fußball	Stürmer 	forwards
2599	d2e1216103Meyers-1905	Fußball	Markmänner 	half backs
2600	d2e1216103Meyers-1905	Fußball	Malwächter 	backs
2601	d2e1216103Meyers-1905	Fußball	Torwächter 	goalkeeper
2602	d2e1216175Meyers-1905	Fußbekleidung	Schnürsohlen 	soleae
2603	d2e1216175Meyers-1905	Fußbekleidung	Riemenwerk 	caliga
2604	d2e1216175Meyers-1905	Fußbekleidung	Stiefel 	cothurnus
2605	d2e1216434Meyers-1905	Füssen	Mang 	S. Magni ad fauces Julias
2606	d2e1217966Meyers-1905	Futter [1]	stickstoffhaltigen 	Nh
2607	d2e1217966Meyers-1905	Futter [1]	stickstofffreien 	Nfr
2608	d2e1218563Meyers-1905	Futterbau	Bocharaklee 	Melilotus
2609	d2e1218563Meyers-1905	Futterbau	Vogelwicke 	Vicia cracca
2610	d2e1218563Meyers-1905	Futterbau	Zaunwicke 	Vicia sepium
2611	d2e1218563Meyers-1905	Futterbau	Wiesenplatterbse 	Lathyrus pratensis
2612	d2e1218563Meyers-1905	Futterbau	Labkraut 	Galium mollugo
2613	d2e1218998Meyers-1905	Futterbereitung	Gärfutter 	silage
2614	d2e1220114Meyers-1905	G [2]	Schlüssel 	Claves signatae
2615	d2e1221128Meyers-1905	Gabinĭus	Gesetz 	lex Gabinia
2616	d2e1224520Meyers-1905	Galāpagos	Kompositen 	Scalesia, Macraea, Lecocarpus
2617	d2e1224520Meyers-1905	Galāpagos	Boragineen 	Cordia
2618	d2e1224520Meyers-1905	Galāpagos	Euphorbiazeen 	Croton
2619	d2e1224520Meyers-1905	Galāpagos	Rubiazeen 	Psychotria
2620	d2e1224520Meyers-1905	Galāpagos	Epiphyten 	Epidendrum, Viscum
2621	d2e1224520Meyers-1905	Galāpagos	Finkengattung 	Caetornis
2622	d2e1224520Meyers-1905	Galāpagos	Spottdrossel 	Nesomimus
2623	d2e1224520Meyers-1905	Galāpagos	Möwe 	Creagrus
2624	d2e1224520Meyers-1905	Galāpagos	Nagetier 	Cryzomys
2625	d2e1224761Meyers-1905	Galăter	Pontos 	Pontus Galaticus
2626	d2e1225436Meyers-1905	Galeerensklaven	Kettenstrafe 	peine des fers
2627	d2e1225472Meyers-1905	Galēga	benutzt 	Herba rutae caprariae
2628	d2e1227443Meyers-1905	Galla	Workabaum 	Ficus sycomorus
2629	d2e1227655Meyers-1905	Galläpfel	Gallwespe 	Cynips gallae tinctoriae
2630	d2e1228239Meyers-1905	Gallen [1]	Gallmilben 	Phytoptus
2631	d2e1228239Meyers-1905	Gallen [1]	Gallmücke 	Hormomyia Reaumuriana
2632	d2e1228239Meyers-1905	Gallen [1]	Fichtenblattlaus 	Chermes abietis
2633	d2e1228239Meyers-1905	Gallen [1]	Gallmücken 	Cecidomyia rosaria
2634	d2e1228661Meyers-1905	Gallenblase	Gallenganges 	ductus hepaticus
2635	d2e1228661Meyers-1905	Gallenblase	Gallenausführungsgang 	ductus choledochus
2636	d2e1229170Meyers-1905	Gallensteine	Ausführungsgang 	ductus choledochus
2637	d2e1229578Meyers-1905	Galli [1]	Gesänge 	galliambi
2638	d2e1229712Meyers-1905	Gallĭen	Wurfspieß 	gaesa
2639	d2e1229712Meyers-1905	Gallĭen	Hosen 	braccae
2640	d2e1230521Meyers-1905	Gallikanische Kirche	solche 	ecclesia Gallicana
2641	d2e1230657Meyers-1905	Gallimatthias	Hahn 	gallus
2642	d2e1230813Meyers-1905	Gallipŏli	gegründet 	Kallipolis
2643	d2e1231422Meyers-1905	Galloway	Kelten 	Galli
2644	d2e1231772Meyers-1905	Gallwespen	Weibchen 	Andricus cerris
2645	d2e1234416Meyers-1905	Gambetta	geben 	guerre à outrance
2646	d2e1235616Meyers-1905	Gang [1]	doleritischer 	Bd
2647	d2e1235616Meyers-1905	Gang [1]	Bröckelschiefer 	zs
2648	d2e1235616Meyers-1905	Gang [1]	unterer 	su
2649	d2e1235616Meyers-1905	Gang [1]	mittlerer 	sm
2650	d2e1235616Meyers-1905	Gang [1]	oberer 	so
2651	d2e1236737Meyers-1905	Gangsystem	werden 	private gangs
2652	d2e1237042Meyers-1905	Gänsbauch	Schulterwülste 	mahoîtres
2653	d2e1237086Meyers-1905	Gänse	Entenmuschel 	Lepas anatifera
2654	d2e1237086Meyers-1905	Gänse	Schinken 	perna
2655	d2e1237529Meyers-1905	Gänsehaut	Hautmuskeln 	Arrectores pilorum
2656	d2e1238844Meyers-1905	Garbanzo	Kichererbse 	Cicer arietinum
2657	d2e1239660Meyers-1905	Gardasee	Carpioni 	Salmo punctatus
2658	d2e1241283Meyers-1905	Garn [1]	Schußgarn 	Weft
2659	d2e1241283Meyers-1905	Garn [1]	Fäden 	threads
2660	d2e1241283Meyers-1905	Garn [1]	Gebinde 	cut, lea
2661	d2e1241283Meyers-1905	Garn [1]	Strähne 	hank
2662	d2e1241283Meyers-1905	Garn [1]	Stück 	hasp
2663	d2e1241283Meyers-1905	Garn [1]	Spindel 	spindle
2664	d2e1241283Meyers-1905	Garn [1]	Schappe 	chappe
2665	d2e1241283Meyers-1905	Garn [1]	Nummern 	titre
2666	d2e1242717Meyers-1905	Garofălo	Nelke 	garofalo
2667	d2e1242772Meyers-1905	Garonne	Springfluten 	mascarets
2668	d2e1243255Meyers-1905	Garten	Wein 	Ampelopsis
2669	d2e1243454Meyers-1905	Gartenbau	Sykomore 	Ficus Sycomorus
2670	d2e1243454Meyers-1905	Gartenbau	Dumpalme 	Hyphaene thebaica
2671	d2e1243454Meyers-1905	Gartenbau	Dattelpalme 	Phoenix dactylifera
2672	d2e1243454Meyers-1905	Gartenbau	Pfefferminze 	Mentha piperita
2673	d2e1243454Meyers-1905	Gartenbau	Kornblume 	Centaurea depressa
2674	d2e1243454Meyers-1905	Gartenbau	Rittersporn 	Delphinium orientale
2675	d2e1243454Meyers-1905	Gartenbau	Myrte 	Myrtus communis
2676	d2e1243454Meyers-1905	Gartenbau	Sellerie 	Apium graveolens
2677	d2e1243454Meyers-1905	Gartenbau	Gurke 	Cucumis Chate
2678	d2e1243454Meyers-1905	Gartenbau	Melone 	C. Melo
2679	d2e1243454Meyers-1905	Gartenbau	Flaschenkürbis 	Lagenaria vulgaris
2680	d2e1243454Meyers-1905	Gartenbau	Nacht 	Cereus grandiflorus
2681	d2e1243454Meyers-1905	Gartenbau	Teerose 	Rosa fragrans
2682	d2e1243454Meyers-1905	Gartenbau	Versuchsstationen 	Experiment stations
2683	d2e1244725Meyers-1905	Gartenpflanzen	auf 	v. tricolores, quadricolores
2684	d2e1244725Meyers-1905	Gartenpflanzen	auf 	v. striatae, zebrinae
2685	d2e1244725Meyers-1905	Gartenpflanzen	Varietäten 	v. purpureae, atropurpureae
2686	d2e1244725Meyers-1905	Gartenpflanzen	Flecke 	v. punctatae, maculatae
2687	d2e1244725Meyers-1905	Gartenpflanzen	Nerven 	v. marginatae, striatae, reticulatae
2688	d2e1244725Meyers-1905	Gartenpflanzen	Korkbildung 	v. suberosae
2689	d2e1244725Meyers-1905	Gartenpflanzen	über 	v.cristatae, monstrosae
2690	d2e1244725Meyers-1905	Gartenpflanzen	Ränder 	v. foliis dissectis, laciniatis, incisis, v. asplenifoliae, muscosae
2691	d2e1244725Meyers-1905	Gartenpflanzen	erhalten 	v. laciniatae, fimbriatae
2692	d2e1244725Meyers-1905	Gartenpflanzen	Blumen 	v. flore pleno, v. duplex
2693	d2e1245063Meyers-1905	Gartensänger	Sänger 	Sylviidae
2694	d2e1245118Meyers-1905	Gartenschädlinge	Blattlauskäfer 	Vedalia cardinalis
2695	d2e1248198Meyers-1905	Gasparrinĭa	Wandflechte 	Physcia parietina
2696	d2e1249004Meyers-1905	Gastfreundschaft	Gastvertrags 	tabula hospitalis
2697	d2e1249047Meyers-1905	Gasthäuser	Unterkunft 	mansio
2698	d2e1249047Meyers-1905	Gasthäuser	Pferdewechsel 	mutatio
2699	d2e1249047Meyers-1905	Gasthäuser	Hahn 	ad gallum gallinaceum
2700	d2e1249047Meyers-1905	Gasthäuser	Ausspannungen 	stabula
2701	d2e1249047Meyers-1905	Gasthäuser	Herbergen 	deversoria
2702	d2e1249047Meyers-1905	Gasthäuser	Garküchen 	popinae
2703	d2e1249047Meyers-1905	Gasthäuser	Endstation 	terminus
2704	d2e1249251Meyers-1905	Gastmahl	Naturalbeiträgen 	symbolaí
2705	d2e1249251Meyers-1905	Gastmahl	Ruhebett 	kline
2706	d2e1249251Meyers-1905	Gastmahl	Trinkgelage 	symposion
2707	d2e1249251Meyers-1905	Gastmahl	Speisezimmer 	triclinia
2708	d2e1249251Meyers-1905	Gastmahl	Speiselagern 	lecti
2709	d2e1249251Meyers-1905	Gastmahl	Met 	mulsum
2710	d2e1249251Meyers-1905	Gastmahl	Gängen 	ferculae
2711	d2e1249251Meyers-1905	Gastmahl	Backwerk 	bellaria
2712	d2e1249251Meyers-1905	Gastmahl	Pfauenbratens 	vœu du paon
2713	d2e1249251Meyers-1905	Gastmahl	Weisen 	Deipnosophistae
2714	d2e1250980Meyers-1905	Gattung	Arten 	species
2715	d2e1254767Meyers-1905	Gebärmutter	erstere 	ligamenta uteri lata
2716	d2e1254767Meyers-1905	Gebärmutter	letztere 	ligamenta uteri rotunda
2717	d2e1254907Meyers-1905	Gebärmutterkrankheiten	vorn 	Anteversio, Anteflexio
2718	d2e1254907Meyers-1905	Gebärmutterkrankheiten	Bauchwand 	Ventrofixatio
2719	d2e1254907Meyers-1905	Gebärmutterkrankheiten	Scheidenwand 	Vaginofixatio
2720	d2e1254907Meyers-1905	Gebärmutterkrankheiten	Gebärmutter 	inversio
2721	d2e1255314Meyers-1905	Gebēt	Kniebeugen 	genuflexio
2722	d2e1255314Meyers-1905	Gebēt	Hände 	conjunctio sive complicatio manuum et digitorum
2723	d2e1256391Meyers-1905	Gebiß [1]	Reibleiste 	radula
2724	d2e1256391Meyers-1905	Gebiß [1]	Backenzähnen 	dentes molares
2725	d2e1256957Meyers-1905	Gebrauchsanmaßung	Diebstahls 	furtum usus
2726	d2e1257471Meyers-1905	Geburt	Masse 	vernix caseosa
2727	d2e1258373Meyers-1905	Gedächtnispflege im Unterricht	halte 	Tantum scimus, quantum memoria tenemus
2728	d2e1260112Meyers-1905	Gefängniswesen	Strafknechtschaft 	penal servitude
2729	d2e1260112Meyers-1905	Gefängniswesen	Strafen 	penal servitude
2730	d2e1260112Meyers-1905	Gefängniswesen	Zwischenanstalt 	intermediate prison
2731	d2e1260112Meyers-1905	Gefängniswesen	Gefangener 	Philadelphia Society for Assisting distressed prisoners
2732	d2e1261068Meyers-1905	Gefäßnerven	Gehirn 	Medulla oblongata
2733	d2e1261883Meyers-1905	Geflechte	Korbweide 	Salix viminalis
2734	d2e1261968Meyers-1905	Geflügelcholera	Verwandtschaftsgruppe 	Septicaemia haemorrhagica
2735	d2e1262025Meyers-1905	Geflügelkrankheiten	Leber 	Streptococcus perniciosus
2736	d2e1262164Meyers-1905	Geflügelte Worte	Ausdruck 	epĕa pteroënta
2737	d2e1265757Meyers-1905	Gehirn	Gehirnschlagadern 	carotis interna
2738	d2e1265757Meyers-1905	Gehirn	Wirbelschlagader 	arteria vertebralis
2739	d2e1265757Meyers-1905	Gehirn	Drosselvenen 	vena jugularis interna
2740	d2e1265757Meyers-1905	Gehirn	Ganglion 	ganglion Gasseri
2741	d2e1265757Meyers-1905	Gehirn	Sehnerv 	n. opticus
2742	d2e1265757Meyers-1905	Gehirn	Hirnwindungen 	gyri
2743	d2e1266757Meyers-1905	Gehirnbruch	angeboren 	E. congenita
2744	d2e1266798Meyers-1905	Gehirndruck	Schlafsucht 	Coma
2745	d2e1266910Meyers-1905	Gehirnerschütterung	Gehirnquetschung 	Contusio cerebri
2746	d2e1266931Meyers-1905	Gehirnerweichung	Gegenschlag 	contre-coup
2747	d2e1266931Meyers-1905	Gehirnerweichung	Blutgerinnsel 	emboli
2748	d2e1266931Meyers-1905	Gehirnerweichung	Blutpfropfes 	embolus
2749	d2e1267065Meyers-1905	Gehirnhautentzündung	erwähnen 	Meningitis gummosa seu syphilitica
2750	d2e1267429Meyers-1905	Gehirnwassersucht	Gehirnhöhlen 	H. internus
2751	d2e1267429Meyers-1905	Gehirnwassersucht	Gehirnhaut 	H. externus
2752	d2e1267659Meyers-1905	Gehör [1]	Gehörnerven 	nervi acustici
2753	d2e1267659Meyers-1905	Gehör [1]	Klangfarbe 	timbre
2754	d2e1267659Meyers-1905	Gehör [1]	Steigbügelmuskel 	musculus stapedius
2755	d2e1267659Meyers-1905	Gehör [1]	Ohrtrompete 	tuba Eustachii
2756	d2e1267659Meyers-1905	Gehör [1]	Gehörnerv 	nervus acusticus
2757	d2e1267659Meyers-1905	Gehör [1]	Grundmembran 	membrana basilaris
2758	d2e1267659Meyers-1905	Gehör [1]	Ohrtrompete 	tuba Eustachii
2759	d2e1268565Meyers-1905	Geier [1]	Bartgeier 	Gypaetinae
2760	d2e1268565Meyers-1905	Geier [1]	Kondore 	Cathartinae
2761	d2e1268703Meyers-1905	Geierfalke	Falken 	Falconidae
2762	d2e1268703Meyers-1905	Geierfalke	Geierfalken 	Polyborinae
2763	d2e1269614Meyers-1905	Geisel	Geiseln 	otages
2764	d2e1270312Meyers-1905	Geißelung	Geißel 	flagellum
2765	d2e1270312Meyers-1905	Geißelung	Franziskanern 	Cordeliers
2766	d2e1271280Meyers-1905	Geistesschwäche	Hergänge 	tardum ingenium
2767	d2e1271558Meyers-1905	Geistliche	Organe 	ministri ecclesiae
2768	d2e1271558Meyers-1905	Geistliche	Ordnung 	jure humano
2769	d2e1271678Meyers-1905	Geistliche Gerichtsbarkeit	Gefängnis 	incarceratio
2770	d2e1271678Meyers-1905	Geistliche Gerichtsbarkeit	Kloster 	detrusio in monasterium
2771	d2e1271678Meyers-1905	Geistliche Gerichtsbarkeit	Pfründe 	translocatio
2772	d2e1271678Meyers-1905	Geistliche Gerichtsbarkeit	Benefiziums 	privatio beneficii
2773	d2e1271678Meyers-1905	Geistliche Gerichtsbarkeit	Mißbrauchs 	abus
2774	d2e1271678Meyers-1905	Geistliche Gerichtsbarkeit	Verbrechen 	delicta ecclesiastica communia
2775	d2e1271678Meyers-1905	Geistliche Gerichtsbarkeit	Verbrechen 	delicta mixta
2776	d2e1272367Meyers-1905	Gekröse [1]	Mastdarmgekröse 	mesorectum
2777	d2e1273821Meyers-1905	Gelbsucht	Herzens 	nervus vagus
2778	d2e1274033Meyers-1905	Geld	Münzsorten 	danaro
2779	d2e1274033Meyers-1905	Geld	Umständen 	monnaie, money, moneta
2780	d2e1274865Meyers-1905	Geldwechselgeschäft	Stücken 	al pezzo
2781	d2e1275467Meyers-1905	Gelenkentzündung	Gicht 	Arthritis urica
2782	d2e1275467Meyers-1905	Gelenkentzündung	auszeichnen 	Arthritis deformans
2783	d2e1275467Meyers-1905	Gelenkentzündung	wässerige 	Synovitis serosa acuta
2784	d2e1275467Meyers-1905	Gelenkentzündung	fibrinöse 	Synovitis fibrinosa seu sieca
2785	d2e1275467Meyers-1905	Gelenkentzündung	Ausschwitzung 	Synovitis purulenta
2786	d2e1275467Meyers-1905	Gelenkentzündung	Oberschenkels 	quadriceps
2787	d2e1275951Meyers-1905	Gelenksteifigkeit	Streckung 	brisement forcé
2788	d2e1276792Meyers-1905	Gelübde	Realgelübde 	votum reale
2789	d2e1277212Meyers-1905	Gemeinde	Gemeindevorsteher 	mairẹs
2790	d2e1277606Meyers-1905	Gemeindehaushalt	Kreditanstalt 	Crédit communal
2791	d2e1278288Meyers-1905	Gemeines Recht	Lehenrechtsbücher 	libri feudorum
2792	d2e1278480Meyers-1905	Gemeinheit	Korporation 	universitas, corpus, collegium
2793	d2e1278480Meyers-1905	Gemeinheit	Anteil 	pro rata
2794	d2e1278660Meyers-1905	Gemeinschaft	zusteht 	communio pro indiviso
2795	d2e1278858Meyers-1905	Gemeinsinn	Sinn 	sensus vulgaris
2796	d2e1279093Meyers-1905	Geminīden	Zwillingen 	gemini
2797	d2e1279139Meyers-1905	Gemischte Ehen	Religionsverschiedenheit 	disparitas cultus
2798	d2e1279139Meyers-1905	Gemischte Ehen	Ehehindernis 	impedimentum prohibens mixtae religionis
2799	d2e1279216Meyers-1905	Gemischte Stimmen	Stimmen 	voces aequales
2800	d2e1279361Meyers-1905	Gemmen	ist 	intaglio
2801	d2e1279361Meyers-1905	Gemmen	Arbeit 	en relief
2802	d2e1279514Meyers-1905	Gemmŭla	Knöspchen 	plumula
2803	d2e1279514Meyers-1905	Gemmŭla	Eichen 	ovulum
2804	d2e1279641Meyers-1905	Gemse	Antilopen 	Antilopina
2805	d2e1279853Meyers-1905	Gemüse	Zuckerwurzeln 	Sium Sisarum
2806	d2e1279853Meyers-1905	Gemüse	Kälberkropf 	Chaerophyllum bulbosum
2807	d2e1279853Meyers-1905	Gemüse	Bernsteinsäure 	Lactuca sativa
2808	d2e1280700Meyers-1905	Genealogie	Geschlechter 	genera
2809	d2e1281598Meyers-1905	Generalhypothek	Person 	omnia quae habet et quae habiturus est
2810	d2e1282192Meyers-1905	Generalprokurator	Beamten 	gens du parquet
2811	d2e1283587Meyers-1905	Genf [1]	Südwind 	vent du midi
2812	d2e1283587Meyers-1905	Genf [1]	Einwohner 	Conseil général
2813	d2e1283587Meyers-1905	Genf [1]	Rat 	Grand Conseil
2814	d2e1283587Meyers-1905	Genf [1]	Staatsrat 	Conseil d'Etat
2815	d2e1283650Meyers-1905	Genf [2]	Altstadt 	Vieille Cité
2816	d2e1283650Meyers-1905	Genf [2]	Bürgergemeinde 	Conseil général
2817	d2e1283899Meyers-1905	Genfer Konvention	Sanitätsdetachements 	l'ambulance
2818	d2e1284065Meyers-1905	Genfer See	Féra 	Coregonus Fera
2819	d2e1284065Meyers-1905	Genfer See	Gravenche 	Coregonus hiemalis
2820	d2e1284885Meyers-1905	Genĭus	Ehebett 	lectus genialis
2821	d2e1284885Meyers-1905	Genĭus	bei 	g. loci
2822	d2e1285142Meyers-1905	Genossenschaften	Gemeinwesen 	universitates
2823	d2e1285142Meyers-1905	Genossenschaften	Wirtschaftsgenossenschaften 	cooperative societies, associations coopératives
2824	d2e1285142Meyers-1905	Genossenschaften	Vorräte 	cooperative stores
2825	d2e1285911Meyers-1905	Gens [1]	Beinamen 	cognomen
2826	d2e1286145Meyers-1905	Gent	Arme 	Weldadigheidswerkhuis
2827	d2e1286145Meyers-1905	Gent	Bürgerhospital 	Byloke
2828	d2e1286145Meyers-1905	Gent	Sammlung 	Musée
2829	d2e1286145Meyers-1905	Gent	Verein 	Maatschappij van kruidkunde
2830	d2e1286542Meyers-1905	Gentianazeen	Enzian 	Gentiana
2831	d2e1286542Meyers-1905	Gentianazeen	Tausendgüldenkraut 	Erythraea Centaurium
2832	d2e1286542Meyers-1905	Gentianazeen	Fieberklee 	Menyanthes trifoliata
2833	d2e1286929Meyers-1905	Gentleman	Adels 	nobility
2834	d2e1287154Meyers-1905	Genŭa [2]	Zechen 	alberghi
2835	d2e1287604Meyers-1905	Genußmittel	Weinstock 	Vitis vinivera
2836	d2e1287604Meyers-1905	Genußmittel	Hopfen 	Humulus lupulus
2837	d2e1287604Meyers-1905	Genußmittel	Hanf 	Cannabis indica
2838	d2e1287604Meyers-1905	Genußmittel	Kaffee 	Coffea arabica
2839	d2e1287604Meyers-1905	Genußmittel	Paraguaytee 	Ilex paraguayensis
2840	d2e1287604Meyers-1905	Genußmittel	Guarana 	Paullinia sorbilis
2841	d2e1287604Meyers-1905	Genußmittel	Kolanuß 	Cola acuminata
2842	d2e1287604Meyers-1905	Genußmittel	Kakao 	Theobroma Cacao
2843	d2e1287604Meyers-1905	Genußmittel	Kokastrauch 	Erythroxylon Coca
2844	d2e1287604Meyers-1905	Genußmittel	Kath 	Celastrus edulis
2845	d2e1287604Meyers-1905	Genußmittel	Betelnuß 	Areca Catechu
2846	d2e1287604Meyers-1905	Genußmittel	liefert 	Papaver somniferum
2847	d2e1287604Meyers-1905	Genußmittel	Fliegenschwamm 	Agaricus muscarius
2848	d2e1288629Meyers-1905	Geologie	Formationsgruppen 	terrains
2849	d2e1290038Meyers-1905	Geoponĭci	Landwirtschaft 	Geoponica
2850	d2e1291209Meyers-1905	Georgĭa	Schnellen 	rock shoals
2851	d2e1291209Meyers-1905	Georgĭa	Waldsümpfe 	swamps
2852	d2e1291846Meyers-1905	Georgsorden	König 	de grâce
2853	d2e1291846Meyers-1905	Georgsorden	rücken 	de justice
