	EntryID	Headword	genera
137811	d2e3589081Meyers-1905	Tamarix	Tamarikazeen
137931	d2e3591489Meyers-1905	Tanghinĭa	Apokynazeen
137957	d2e3592031Meyers-1905	Tanne	Abietineen
137963	d2e3592282Meyers-1905	Tannenhäher	Sperlingsvögel
138047	d2e3594297Meyers-1905	Tapezierbiene	Hautflügler
138053	d2e3594444Meyers-1905	Taphrīna	Askomyzeten
138098	d2e3595313Meyers-1905	Tarantel	Webspinnen
138115	d2e3595700Meyers-1905	Taraxăcum	Kompositen
138126	d2e3595916Meyers-1905	Tarchonanthus	Kompositen
138388	d2e3602195Meyers-1905	Tauchente	Zahnschnäbler
138538	d2e3605751Meyers-1905	Taxodĭum	Taxodineen
138539	d2e3605796Meyers-1905	Taxus	Taxazeen
138595	d2e3607268Meyers-1905	Tecōma	Bignoniazeen
138596	d2e3607308Meyers-1905	Tectōna	Verbenazeen
138605	d2e3607512Meyers-1905	Tee [1]	Theazeen
138670	d2e3609133Meyers-1905	Teichmuschel	Flußmuscheln
138795	d2e3612186Meyers-1905	Telegraphenrecht	Beförderungsanstalten
138862	d2e3613628Meyers-1905	Telfairĭa	Kukurbitazeen
138881	d2e3614069Meyers-1905	Tellerschnecke	Lungenschnecken
139150	d2e3619922Meyers-1905	Terebrātel	Armfüßer
139184	d2e3620615Meyers-1905	Terminalĭa	Kombretazeen
139375	d2e3625252Meyers-1905	Testudinarĭa	Dioskoreazeen
139392	d2e3625565Meyers-1905	Tethys [3]	Hinterkiemer
139417	d2e3626028Meyers-1905	Tetragastris	Burserazeen
139421	d2e3626122Meyers-1905	Tetragonĭa	Aizoazeen
139422	d2e3626148Meyers-1905	Tetragonolŏbus	Leguminosen
139442	d2e3626614Meyers-1905	Tetrapanax	Araliazeen
139470	d2e3627191Meyers-1905	Teucrĭum	Labiaten
139632	d2e3630643Meyers-1905	Thapsĭa	Umbelliferen
139711	d2e3632699Meyers-1905	Themĕda	Gramineen
139886	d2e3636998Meyers-1905	Thespesĭa	Malvazeen
139910	d2e3637531Meyers-1905	Thevetĭa	Apocynazeen
140105	d2e3642657Meyers-1905	Thrēnos	lyrischen Poesie
140130	d2e3643189Meyers-1905	Thuja	Kupressineen
140146	d2e3643626Meyers-1905	Thunbergĭa	Akanthazeen
140150	d2e3643715Meyers-1905	Thunfisch	Stachelflosser
140205	d2e3645266Meyers-1905	Thymus	Labiaten
140374	d2e3649826Meyers-1905	Tiermalerei	Malerei
140381	d2e3650135Meyers-1905	Tierpflanzen	Cordyceps
140418	d2e3651001Meyers-1905	Tiger	Katzen
140465	d2e3652056Meyers-1905	Tillandsĭa	Bromeliazeen
140688	d2e3657819Meyers-1905	Titanotherĭum	fossilen Huftiere
140804	d2e3660343Meyers-1905	Toddalĭa	Rutazeen
140919	d2e3662949Meyers-1905	Tölpel [3]	Schwimmvögel
141081	d2e3667152Meyers-1905	Toona	Meliazeen
141556	d2e3677766Meyers-1905	Trachycarpus	Palmen
141559	d2e3677827Meyers-1905	Trachylobĭum	Leguminosen
141574	d2e3678237Meyers-1905	Tradescantĭa	Kommelinazeen
141613	d2e3679279Meyers-1905	Tragopān	Hühnervögel
141614	d2e3679330Meyers-1905	Tragopōgon	Kompositen
141803	d2e3683289Meyers-1905	Trapa	Hydrokaryazeen
141815	d2e3683569Meyers-1905	Trappe	Watvögel
141957	d2e3686774Meyers-1905	Treculĭa	Morazeen
142174	d2e3691611Meyers-1905	Tribŭlus	Zygophyllazeen
142190	d2e3691984Meyers-1905	Trichilĭa	Meliazeen
142191	d2e3692014Meyers-1905	Trichīne	Trichotracheliden
142200	d2e3692273Meyers-1905	Trichloris	Gräser
142299	d2e3694612Meyers-1905	Triglóchin	Junkaginazeen
142306	d2e3694766Meyers-1905	Trigonella	Leguminosen
142410	d2e3697293Meyers-1905	Triodĭa	Gräser
142480	d2e3699106Meyers-1905	Trisētum	Gramineen
142498	d2e3699582Meyers-1905	Tritĭcum	Gramineen
142501	d2e3699681Meyers-1905	Tritōma	Liliazeen
142638	d2e3702516Meyers-1905	Trollĭus	Ranunkulazeen
142694	d2e3703843Meyers-1905	Tropaeŏlum	Tropäolazeen
142715	d2e3704593Meyers-1905	Trophis	Morazeen
142720	d2e3704685Meyers-1905	Trōpikvogel	Schwimmvögel
142830	d2e3707451Meyers-1905	Trupĭal	Sperlingsvögel
142848	d2e3707955Meyers-1905	Truthuhn	Hühnervögel
143112	d2e3714183Meyers-1905	Tsuga	Koniferen
143153	d2e3715270Meyers-1905	Tuberōse	Polianthes
143165	d2e3715511Meyers-1905	Tubularĭa	Hydromedusen
143220	d2e3716663Meyers-1905	Tukan [1]	Klettervögel
143241	d2e3717102Meyers-1905	Tulĭpa	Liliazeen
143352	d2e3719852Meyers-1905	Turāko	Klettervögel
143488	d2e3724471Meyers-1905	Turnĕra	Turnerazeen
143507	d2e3725174Meyers-1905	Turnosen	mittelalterigen Silbermünzen
143571	d2e3726372Meyers-1905	Tussilāgo	Kompositen
143667	d2e3728316Meyers-1905	Typha	Typhazeen
143956	d2e3734335Meyers-1905	Uferfliege	Afterfrühlingsfliegen
143961	d2e3734443Meyers-1905	Uferschnepfe	Schnepfen
144083	d2e3737188Meyers-1905	Ulex	Leguminosen
144108	d2e3737730Meyers-1905	Ullūcus	Basellazeen
144112	d2e3737869Meyers-1905	Ulmarĭa	Rosazeen
144292	d2e3741504Meyers-1905	Uncinŭla	Meltaupilze
144725	d2e3753170Meyers-1905	Uralaltaische Sprachen	Keilschrift
144784	d2e3754645Meyers-1905	Urceŏla	Apocynazeen
144827	d2e3755531Meyers-1905	Urginĕa	Liliazeen
144950	d2e3758574Meyers-1905	Urtīca [1]	Urtikazeen
145024	d2e3760407Meyers-1905	Usnĕa	Strauchflechten
145124	d2e3762355Meyers-1905	Utricularĭa	Lentibulariazeen
145180	d2e3763638Meyers-1905	Vaccinĭum	Erikazeen
145309	d2e3766421Meyers-1905	Valeriāna	Valerianazeen
145312	d2e3766601Meyers-1905	Valerĭanella	Valerianazeen
145352	d2e3767596Meyers-1905	Vallisnerĭa	Hydrocharitazeen
145357	d2e3767707Meyers-1905	Vallōta	Amaryllidazeen
145428	d2e3769306Meyers-1905	Vanilla	Orchideen
145574	d2e3772643Meyers-1905	Vaterĭa L	Dipterokarpazeen
145644	d2e3774394Meyers-1905	Vedūte	Landschaftsmalerei
145685	d2e3775314Meyers-1905	Veilchen	Viola
145926	d2e3781468Meyers-1905	Verātrum	Liliazeen
145960	d2e3782234Meyers-1905	Verbascum	Skrofulariazeen
145966	d2e3782384Meyers-1905	Verbēna	Verbenazeen
145991	d2e3782883Meyers-1905	Verborgenrüßler	Rüsselkäfer
146166	d2e3788836Meyers-1905	Vergißmeinnicht	Myosotis
146396	d2e3794194Meyers-1905	Veronĭca	Skrofulariazeen
146817	d2e3804283Meyers-1905	Viburnum	Kaprifoliazeen
146832	d2e3804672Meyers-1905	Vicĭa	Leguminosen
146849	d2e3805171Meyers-1905	Victorĭa [4]	Nymphäazeen
146937	d2e3807728Meyers-1905	Vielfuß	Schnurasseln
147053	d2e3810176Meyers-1905	Vigna [2]	Leguminosen
147218	d2e3813956Meyers-1905	Vinca	Apozynazeen
147275	d2e3815454Meyers-1905	Viŏla	Violazeen
147373	d2e3817758Meyers-1905	Viscacha	Nagetiere
147374	d2e3817791Meyers-1905	Viscarĭa	Karyophyllazeen
147389	d2e3818371Meyers-1905	Viscum	Loranthazeen
147473	d2e3820155Meyers-1905	Vitex	Verbenazeen
147587	d2e3822490Meyers-1905	Voandzeia	Leguminosen
147638	d2e3824279Meyers-1905	Vogelspinne	Lungenspinnen
147892	d2e3831581Meyers-1905	Voltzĭa	Koniferen
148179	d2e3837727Meyers-1905	Vriesĕa	Bromeliazeen
148262	d2e3839955Meyers-1905	Wacholder	Koniferen
148299	d2e3840882Meyers-1905	Wachsmyrte	Myrica
148318	d2e3841303Meyers-1905	Wachtel [1]	Waldhühner
148691	d2e3850566Meyers-1905	Waldmeister	Asperula
148834	d2e3854632Meyers-1905	Wallnister	Hühnervögel
148858	d2e3855235Meyers-1905	Walnußbaum	Juglandazeen
148868	d2e3855595Meyers-1905	Walroß	Robben
148931	d2e3856836Meyers-1905	Walzenspinne	Gliederspinnen
148943	d2e3857144Meyers-1905	Wampum	Pirula
149259	d2e3864563Meyers-1905	Warzenschwein	Huftiere
149269	d2e3864833Meyers-1905	Waschbär	Raubtiere
149342	d2e3866714Meyers-1905	Wasserdosten	Eupatorium
149358	d2e3867020Meyers-1905	Wasserfloh	Blattfüßer
149387	d2e3867681Meyers-1905	Wasserhuhn	Watvögel
149418	d2e3868571Meyers-1905	Wasserläufer	Watvögel
149520	d2e3871022Meyers-1905	Wasserschwalbe	Schwimmvögel
149544	d2e3871553Meyers-1905	Wasserstar	Sperlingsvögel
149637	d2e3873591Meyers-1905	Watteau	Malerei
149855	d2e3879697Meyers-1905	Wegebreit	Plantago
149869	d2e3880085Meyers-1905	Wegerich	Plantago
149888	d2e3880426Meyers-1905	Wegschnecke	Lungenschnecken
149893	d2e3880543Meyers-1905	Wegtritt	Plantago
149896	d2e3880594Meyers-1905	Wegwart	Cichorium
149976	d2e3882918Meyers-1905	Weide [2]	Salikazeen
149990	d2e3883640Meyers-1905	Weidenbohrer	Holzbohrer
149999	d2e3883815Meyers-1905	Weidenröschen	Chamaenerium
150032	d2e3884508Meyers-1905	Weigelĭa	Kaprifoliazeen
150107	d2e3886439Meyers-1905	Weingaertnerĭa	Gramineen
150112	d2e3886560Meyers-1905	Weingrüße	deutschen Literatur
150146	d2e3887565Meyers-1905	Weinstock	Ampelidazeen
150195	d2e3888857Meyers-1905	Weißdorn	Mespilus
150256	d2e3890094Meyers-1905	Weißfisch [2]	Edelfische
150332	d2e3891727Meyers-1905	Weizen	Triticum
150431	d2e3894630Meyers-1905	Wels [1]	Edelfische
151133	d2e3911026Meyers-1905	Widerton	Polytrichum
151155	d2e3911522Meyers-1905	Wiedehopf	Klettervögel
151287	d2e3915753Meyers-1905	Wiesenschmätzer	Sperlingsvögel
151381	d2e3917815Meyers-1905	Wilder Wein	Quinaria
151600	d2e3923974Meyers-1905	Winde [1]	Convolvulus
151780	d2e3927801Meyers-1905	Winterāna	Winteranazeen
151985	d2e3932722Meyers-1905	Wistarĭa	Kraunhia
152064	d2e3934424Meyers-1905	Witwenvögel	Sperlingsvögel
152161	d2e3936677Meyers-1905	Wohlverleih	Arnica
152256	d2e3939374Meyers-1905	Wolfsmilch	Euphorbia
152294	d2e3940571Meyers-1905	Wollaffe	Breitnasen
152373	d2e3942475Meyers-1905	Wombat	Familie
152659	d2e3949086Meyers-1905	Würger [2]	Sperlingsvögel
152685	d2e3949847Meyers-1905	Wurmschnecke	Vorderkiemer
152851	d2e3954912Meyers-1905	Xanthĭum	Kompositen
152863	d2e3955165Meyers-1905	Xanthorrhoea	Liliazeen
152870	d2e3955323Meyers-1905	Xanthoxўlon	Rutazeen
152893	d2e3955890Meyers-1905	Xeranthĕmum	Kompositen
152917	d2e3956369Meyers-1905	Xylarĭa	Pyrenomyzeten
152932	d2e3956711Meyers-1905	Xylopĭa	Anonazeen
152944	d2e3957025Meyers-1905	Yak	Wiederkäuergattung
152960	d2e3957323Meyers-1905	Yamswurzel	Dioscorea
153096	d2e3960224Meyers-1905	Ysop	Hyssopus
153109	d2e3960564Meyers-1905	Yucca	Liliazeen
153264	d2e3965107Meyers-1905	Zahntaube	Taubenvögel
153335	d2e3966584Meyers-1905	Zanclŏdon	Theropoden
153358	d2e3967143Meyers-1905	Zantedeschia	Arazeen
153443	d2e3969074Meyers-1905	Zaunkönig	Sperlingsvögel
153448	d2e3969212Meyers-1905	Zaunrübe	Bryonia
153473	d2e3969662Meyers-1905	Zebra	Gattung
154013	d2e3983408Meyers-1905	Ziege [2]	paarzehigen Huftiere
154040	d2e3984112Meyers-1905	Ziegenmelker	Segler
154120	d2e3986368Meyers-1905	Zilla	Kruziferen
154163	d2e3987548Meyers-1905	Zimt	Cinnamomum
154167	d2e3987718Meyers-1905	Zimtblüten	Cinnamomum
154189	d2e3988298Meyers-1905	Zingĭber	Zingiberazeen
154276	d2e3990471Meyers-1905	Zinnĭa	Kompositen
154470	d2e3995359Meyers-1905	Zitteraal	Edelfische
154530	d2e3996835Meyers-1905	Zizanĭa	Gramineen
154536	d2e3996962Meyers-1905	Zizўphus	Rhamnazeen
154737	d2e4002437Meyers-1905	Zostēra	Potamogetonazeen
154829	d2e4004603Meyers-1905	Zuckerrohr	Gramineen
