	EntryID	Headword	meaning
1861	d2e2642897Meyers-1905	Omnĭa in majōrem Dēi glorĭam	O. A. M. D. G.
1862	d2e2643810Meyers-1905	Onbaschi	Haupt von zehn
1863	d2e2645779Meyers-1905	Onze-et-demi	elf und ein halb
1864	d2e2645851Meyers-1905	Oŏgonĭum	Ei
1865	d2e2646371Meyers-1905	Opāl	Stein
1866	d2e2646945Meyers-1905	Oper	Werk
1867	d2e2647392Meyers-1905	Opĕra supererogatiōnis	überpflichtige Werke
1868	d2e2647819Meyers-1905	Opfer	verrichten
1869	d2e2648526Meyers-1905	Ophīten	Schlange
1870	d2e2648526Meyers-1905	Ophīten	Schlange
1871	d2e2650213Meyers-1905	Opposĭtus	gegenüberstehend
1872	d2e2650213Meyers-1905	Opposĭtus	gegenständig
1873	d2e2650744Meyers-1905	Optĭmus Maxĭmus	der Beste
1874	d2e2650744Meyers-1905	Optĭmus Maxĭmus	Größte
1875	d2e2651449Meyers-1905	Opus operātum	gewirktes Werk
1876	d2e2651679Meyers-1905	Orākel	Spruchstätte
1877	d2e2652612Meyers-1905	Oranje	Großer Fluß
1878	d2e2652638Meyers-1905	Oranjefluß-Kolonie	Südafrika
1879	d2e2652638Meyers-1905	Oranjefluß-Kolonie	Kapkolonie
1880	d2e2652638Meyers-1905	Oranjefluß-Kolonie	Südafrikanischer Krieg
1881	d2e2652963Meyers-1905	Oratōrium [2]	Beetsaal
1882	d2e2653333Meyers-1905	Orbis pictus	gemalte Welt
1883	d2e2653333Meyers-1905	Orbis pictus	Welt in Bildern
1884	d2e2654497Meyers-1905	Ordalĭen	Urteil
1885	d2e2655506Meyers-1905	Ordination	Anordnung
1886	d2e2655506Meyers-1905	Ordination	Einsetzung
1887	d2e2657203Meyers-1905	Orgān	Werkzeug
1888	d2e2660102Meyers-1905	Orlándo furiōso	der rasende Roland
1889	d2e2665355Meyers-1905	Orthopädīe	gerade
1890	d2e2665355Meyers-1905	Orthopädīe	Erziehung
1891	d2e2669071Meyers-1905	Osman Digna	der Bart
1892	d2e2676107Meyers-1905	Ostināto	hartnäckig
1893	d2e2680323Meyers-1905	Ôte-toi de là que je m'y mette	hebe dich weg
1894	d2e2680323Meyers-1905	Ôte-toi de là que je m'y mette	damit ich deine Stelle einnehme!
1895	d2e2680921Meyers-1905	Otomi	Unsteten
1896	d2e2681286Meyers-1905	Ottāva	in der Oktave
1897	d2e2682855Meyers-1905	Ottobraten	Oktober
1898	d2e2683774Meyers-1905	Où est la femme	Wo ist die Frau?
1899	d2e2683928Meyers-1905	Ounce	Unze
1900	d2e2689635Meyers-1905	Ozŏler	Stinkenden
1901	d2e2692500Meyers-1905	Pädagōg	Knabenführer
1902	d2e2693289Meyers-1905	Päderastīe	Knabenliebe
1903	d2e2694587Meyers-1905	Page	Lustknabe
1904	d2e2694984Meyers-1905	Pagōde	heiliges Haus
1905	d2e2695070Meyers-1905	Pagus	Flur
1906	d2e2695070Meyers-1905	Pagus	Gau
1907	d2e2695781Meyers-1905	Pairs	Gleiche
1908	d2e2696924Meyers-1905	Palais-Royal	königlicher Palast
1909	d2e2699014Meyers-1905	Paláta	Palast
1910	d2e2699423Meyers-1905	Palāver	Wort
1911	d2e2699423Meyers-1905	Palāver	Sprache
1912	d2e2699577Meyers-1905	Pale [3]	Grenzpfahl
1913	d2e2700542Meyers-1905	Pâli	Text
1914	d2e2700542Meyers-1905	Pâli	heilige Schrift
1915	d2e2702102Meyers-1905	Pall-Mall	Mailspiel
1916	d2e2702205Meyers-1905	Palm [1]	Handbreite ohne Daumen
1917	d2e2704230Meyers-1905	Palmo	Spanne
1918	d2e2705377Meyers-1905	Pamir	Dach der Welt
1919	d2e2705377Meyers-1905	Pamir	Zwiebelpässe
1920	d2e2705998Meyers-1905	Pan [3]	Spanne
1921	d2e2706992Meyers-1905	Panazee	Allheilende
1922	d2e2707381Meyers-1905	Pandékten	allumfassend
1923	d2e2707645Meyers-1905	Pandschab	fünf Ströme
1924	d2e2707833Meyers-1905	Pandūren	Banner
1925	d2e2708606Meyers-1905	Panieren	Brot
1926	d2e2709727Meyers-1905	Panorāma	Allschau
1927	d2e2709727Meyers-1905	Panorāma	Allübersicht
1928	d2e2710027Meyers-1905	Pansophie	Gesamtwissenschaft
1929	d2e2711049Meyers-1905	Pantomīmus	alles nachahmend
1930	d2e2711225Meyers-1905	Pantry	Brotkammer
1931	d2e2711279Meyers-1905	Pantschatantra	das fünffache Gewebe
1932	d2e2718133Meyers-1905	Papúa	kraushaarig
1933	d2e2718491Meyers-1905	Parà	Stück
1934	d2e2718722Meyers-1905	Parabel	Anlegung
1935	d2e2718722Meyers-1905	Parabel	Vergleichung
1936	d2e2720648Meyers-1905	Parah	Korb
1937	d2e2720982Meyers-1905	Paralipse	Übergehung
1938	d2e2724575Meyers-1905	Parentēl	Linie
1939	d2e2727747Meyers-1905	Paritionsfrist	gehorchen
1940	d2e2727764Meyers-1905	Park [1]	umzäunter Ort
1941	d2e2729045Meyers-1905	Parlando	redend
1942	d2e2729634Meyers-1905	Parmesānkäse	Käse von Parma
1943	d2e2730154Meyers-1905	Parodīe	Gegengesang
1944	d2e2731534Meyers-1905	Partei	Teil
1945	d2e2731783Meyers-1905	Parterre	auf der Erde
1946	d2e2733893Meyers-1905	Pascha	Bassa
1947	d2e2734362Meyers-1905	Pasigraphie	Allgemeinschrift
1948	d2e2734680Meyers-1905	Paso	Ereignis
1949	d2e2734680Meyers-1905	Paso	Szene
1950	d2e2735097Meyers-1905	Paß [2]	Schritt
1951	d2e2735378Meyers-1905	Passah	Verschonungsfest
1952	d2e2735378Meyers-1905	Passah	Fest der ungesäuerten Brote
1953	d2e2737364Meyers-1905	Passus	Schritt
1954	d2e2737576Meyers-1905	Paste	Teig
1955	d2e2737706Meyers-1905	Pastēte	Teig
1956	d2e2738035Meyers-1905	Pastor [1]	Hirt
1957	d2e2738309Meyers-1905	Pastōs	teigartig
1958	d2e2738339Meyers-1905	Pastourelle	Schäferin
1959	d2e2738339Meyers-1905	Pastourelle	Schäferlied
1960	d2e2740033Meyers-1905	Pater [1]	Vater
1961	d2e2740571Meyers-1905	Pâte für pâte	Masse auf Masse
1962	d2e2741490Meyers-1905	Patres	Väter
1963	d2e2742789Meyers-1905	Patt	Vertrag
1964	d2e2743484Meyers-1905	Paul [2]	gering
1965	d2e2743484Meyers-1905	Paul [2]	klein
1966	d2e2744759Meyers-1905	Paume	flache Hand
1967	d2e2745109Meyers-1905	Pause [1]	Aufhören
1968	d2e2745760Meyers-1905	Pavillon	Schmetterling
1969	d2e2746656Meyers-1905	Pays, Le	das Land
1970	d2e2747546Meyers-1905	Pebble powder	Kiesel
1971	d2e2748919Meyers-1905	Pedell	Büttel
1972	d2e2749154Meyers-1905	Pédicure	Fußpfleger
1973	d2e2750715Meyers-1905	Peies	Ecke
1974	d2e2751001Meyers-1905	Peinlich	Pein
1975	d2e2751001Meyers-1905	Peinlich	Strafe
1976	d2e2752005Meyers-1905	Peking	nördliche Residenz
1977	d2e2752702Meyers-1905	Pelāgisch	dem Meer [pélagos] angehörig
1978	d2e2756769Meyers-1905	Pendel	das Hangende
1979	d2e2757971Meyers-1905	Peninsulārkrieg	Halbinselkrieg
1980	d2e2758662Meyers-1905	Pennsylvanĭen	Vereinigte Staaten
1981	d2e2758924Meyers-1905	Pennyweight	Pfenniggewicht
1982	d2e2759158Meyers-1905	Pensée	Gedanke
1983	d2e2759244Meyers-1905	Pension [1]	Zuwägen
1984	d2e2759493Meyers-1905	Pension [2]	Zahlung
1985	d2e2759897Meyers-1905	Pentagynus	fünfweibig
1986	d2e2760700Meyers-1905	Pentiménti	Reue
1987	d2e2761444Meyers-1905	Pepīten	Obstkerne
1988	d2e2761919Meyers-1905	Perak	Silber
1989	d2e2762270Meyers-1905	Perch	Rute
1990	d2e2762304Meyers-1905	Perche	Rute
1991	d2e2762605Meyers-1905	Percussĭo clerĭci	das Schlagen des Geistlichen
1992	d2e2763984Meyers-1905	Perforation	Durchbohrung
1993	d2e2765203Meyers-1905	Periëgēten	Herumführer
1994	d2e2766150Meyers-1905	Periōde	Umlauf
1995	d2e2766150Meyers-1905	Periōde	Kreislauf
1996	d2e2766457Meyers-1905	Periöken	Umwohner
1997	d2e2766885Meyers-1905	Periskop	Ringsumschauer
1998	d2e2767020Meyers-1905	Peristerĭum	Taubenschlag
1999	d2e2774643Meyers-1905	Perspektīve	deutlich sehen
2000	d2e2774841Meyers-1905	Per stirpes	nach Stämmen
2001	d2e2777309Meyers-1905	Peschito	einfach
2002	d2e2777584Meyers-1905	Peso	Gewogenes
2003	d2e2778970Meyers-1905	Peter [1]	Fels
2004	d2e2780777Meyers-1905	Petinet	seines Netz
2005	d2e2780899Meyers-1905	Petit [1]	klein
2006	d2e2780997Meyers-1905	Petit draps	leichterer Wollenstoff
2007	d2e2780997Meyers-1905	Petit draps	Damentuch
2008	d2e2781147Meyers-1905	Petition of Rights	Bittschrift um Rechte
2009	d2e2781616Meyers-1905	Petra	Fels
2010	d2e2783537Meyers-1905	Petrus	Fels
2011	d2e2783707Meyers-1905	Petrus Comestor	Verschlinger
2012	d2e2783992Meyers-1905	Petrus Venerabĭlis	Peter der Ehrwürdige
2013	d2e2785686Meyers-1905	Pfaffe [1]	Vater
2014	d2e2793261Meyers-1905	Pfingsten	fünfzigste
2015	d2e2796844Meyers-1905	Pflanzenteratologie	Naturwunder
2016	d2e2800156Meyers-1905	Pfund [1]	1 Pfund schwer
2017	d2e2800708Meyers-1905	Pháëthōn	der Leuchtende
2018	d2e2800800Meyers-1905	Phagocyten	Freßzellen
2019	d2e2801352Meyers-1905	Phanerogāmen	Sichtbar-ehige
2020	d2e2801463Meyers-1905	Phänologie	Erscheinungslehre
2021	d2e2802193Meyers-1905	Pharisäer	Abgesonderte
2022	d2e2802193Meyers-1905	Pharisäer	spalten
2023	d2e2802193Meyers-1905	Pharisäer	trennen
2024	d2e2802193Meyers-1905	Pharisäer	Sonderfromme
2025	d2e2802520Meyers-1905	Pharmakopöe	Vorschrift für die Arzneibereitung
2026	d2e2806620Meyers-1905	Philipp [1]	der die Pferde Liebende
2027	d2e2806620Meyers-1905	Philipp [1]	der Ritterliche
2028	d2e2806620Meyers-1905	Philipp [1]	Mutige
2029	d2e2810148Meyers-1905	Phlegmasīe	Entzündung
2030	d2e2810757Meyers-1905	Phöbos	Leuchtende
2031	d2e2815247Meyers-1905	Photographie	Lichtbild
2032	d2e2815247Meyers-1905	Photographie	Lichtbildnerei
2033	d2e2818719Meyers-1905	Phyllītes	Blatt
2034	d2e2818751Meyers-1905	Phyllo...	Blatt
2035	d2e2820875Meyers-1905	Physkonīe	Dickbauch
2036	d2e2822519Meyers-1905	Piáster	Metallplatte
2037	d2e2825027Meyers-1905	Pied-fort	Probeabschlag
2038	d2e2825884Meyers-1905	Pierrot	Peterchen
2039	d2e2827584Meyers-1905	Pikkŏlo	Kleiner
2040	d2e2828526Meyers-1905	Pilger	Fremder
2041	d2e2828740Meyers-1905	Pilieren	Mörser
2042	d2e2831869Meyers-1905	Pine Barrens	Kiefernheide
2043	d2e2832123Meyers-1905	Pinētum	Kiefer
2044	d2e2832123Meyers-1905	Pinētum	Fichte
2045	d2e2837839Meyers-1905	Pistole [1]	Rohr
2046	d2e2838369Meyers-1905	Pitch-pine	Pechkiefer
2047	d2e2839531Meyers-1905	Pityūsen	Kieferninseln
2048	d2e2839730Meyers-1905	Pius	der Fromme
2049	d2e2840569Meyers-1905	Placenta	Kuchen
2050	d2e2843344Meyers-1905	Plankton	das Treibende
2051	d2e2843344Meyers-1905	Plankton	das Schwimmende
2052	d2e2845460Meyers-1905	Platerésk	Goldschmied
2053	d2e2845513Meyers-1905	Platform	Plattform
2054	d2e2845513Meyers-1905	Platform	flaches Dach
2055	d2e2846797Meyers-1905	Platte [3]	entwischen
2056	d2e2846797Meyers-1905	Platte [3]	entrinnen
2057	d2e2849071Meyers-1905	Plāzet	es gefällt
2058	d2e2849879Meyers-1905	Plejāden	der Taubenschwarm
2059	d2e2853908Meyers-1905	Plutokratīe	Reichtum
2060	d2e2854052Meyers-1905	Pluviale	Regenmantel
2061	d2e2856626Meyers-1905	Podesta	Macht
2062	d2e2856626Meyers-1905	Podesta	Obrigkeit
2063	d2e2857579Meyers-1905	Poesie	machen
2064	d2e2857579Meyers-1905	Poesie	schaffen
2065	d2e2858456Meyers-1905	Poikĭle	bunte Säulenhalle
2066	d2e2859693Meyers-1905	Polaben	Elbanwohner
2067	d2e2860993Meyers-1905	Polarissima	der dem Pole nächste Stern
2068	d2e2861819Meyers-1905	Polei	Flohkraut
2069	d2e2868711Meyers-1905	Polychromīe	Vielfarbigkeit
2070	d2e2871677Meyers-1905	Polytechnĭkum	vielseitige Kunstanstalt
2071	d2e2873231Meyers-1905	Pomologie	Obstkunde
2072	d2e2874123Meyers-1905	Pompiers	Spritzenleute
2073	d2e2875350Meyers-1905	Ponieren	setzen
2074	d2e2876387Meyers-1905	Ponticello	Brückchen
2075	d2e2877635Meyers-1905	Poor law	Armengesetz
2076	d2e2878550Meyers-1905	Popŭlus Romănus	das römische Volk
2077	d2e2879174Meyers-1905	Porkopŏlis	Schweinefleischstadt
2078	d2e2880817Meyers-1905	Portamént	die Stimme tragen
2079	d2e2881055Meyers-1905	Portāto	getragen
2080	d2e2881574Meyers-1905	Porter [1]	Lastträger
2081	d2e2883320Meyers-1905	Porto Rico	reicher Hafen
2082	d2e2896428Meyers-1905	Pour le mérite	Für das Verdienst
2083	d2e2898368Meyers-1905	Prado	Wiese
2084	d2e2898368Meyers-1905	Prado	Anger
2085	d2e2899537Meyers-1905	Praegustător	Vorkoster
2086	d2e2901245Meyers-1905	Präparánd	ein Vorzubereitender
2087	d2e2901666Meyers-1905	Prärīen	Wiesen
2088	d2e2902644Meyers-1905	Prater	Wiese
2089	d2e2904628Meyers-1905	Predigt	verkündigen
2090	d2e2906363Meyers-1905	Presepio	Krippe
2091	d2e2906403Meyers-1905	Presidĭos	Posten
2092	d2e2908183Meyers-1905	Prestidigitateur	schnell
2093	d2e2908183Meyers-1905	Prestidigitateur	Finger
2094	d2e2912662Meyers-1905	Pricklypear	Stachelbirne
2095	d2e2914034Meyers-1905	Prima volta	das erste Mal
2096	d2e2915337Meyers-1905	Princeps legĭbus solŭtus	der Fürst [ist] durch die Gesetze nicht gebunden
2097	d2e2915767Meyers-1905	Printen	Bild
2098	d2e2916432Meyers-1905	Prior	Oberer
2099	d2e2921137Meyers-1905	Pro ecclesĭa et pontifĭce	Für Kirche und Papst
2100	d2e2921431Meyers-1905	Profīl	Faden
2101	d2e2923040Meyers-1905	Prokonsul	statt des Konsuls
2102	d2e2923377Meyers-1905	Prokūra	[Gebühr] für Besorgung
2103	d2e2923377Meyers-1905	Prokūra	Stellvertretung
2104	d2e2923377Meyers-1905	Prokūra	Verwaltung
2105	d2e2923605Meyers-1905	Prolépsis	Vorausnahme
2106	d2e2923674Meyers-1905	Proletarĭi	die nur für die Nachkommenschaft
2107	d2e2923674Meyers-1905	Proletarĭi	proles
2108	d2e2923674Meyers-1905	Proletarĭi	in Betracht Kommenden
2109	d2e2925088Meyers-1905	Propaganda	ausbreiten
2110	d2e2925088Meyers-1905	Propaganda	verbreiten
2111	d2e2925368Meyers-1905	Propeller	Vorwärtstreiber
2112	d2e2925530Meyers-1905	Prophēt	Sprecher
2113	d2e2926344Meyers-1905	Proposta	Vordersatz
2114	d2e2926947Meyers-1905	Pro rata	verhältnismäßig
2115	d2e2927013Meyers-1905	Prorogation	Ausdehnung
2116	d2e2927033Meyers-1905	Prosa	geradeausgehende Redeweise
2117	d2e2927210Meyers-1905	Proselyt	Fremdling
2118	d2e2927210Meyers-1905	Proselyt	Ankömmling
2119	d2e2927671Meyers-1905	Prosopographie	Personenbeschreibung
2120	d2e2930269Meyers-1905	Protoplásma	das zuerst Gebildete
2121	d2e2932803Meyers-1905	Provveditōre	Verweser
2122	d2e2934406Meyers-1905	Prussiāni	Preußen
2123	d2e2934795Meyers-1905	Psaligraphie	Schere
2124	d2e2937475Meyers-1905	Psychologie	Seele
2125	d2e2939773Meyers-1905	Pubertät	Mannbarkeit
2126	d2e2939773Meyers-1905	Pubertät	Heiratsfähigkeit
2127	d2e2942958Meyers-1905	Pulpe	Vielfuß
2128	d2e2942958Meyers-1905	Pulpe	Achtfuß
2129	d2e2952880Meyers-1905	Pyrgopolinīces	Städtemauerstürmer
2130	d2e2955813Meyers-1905	Quadrāt	viereckig
2131	d2e2956818Meyers-1905	Quäker	Zitterer
2132	d2e2957396Meyers-1905	Quantilla prudentia	wie wenig Klugheit...
2133	d2e2958639Meyers-1905	Quartīer [2]	Viertel
2134	d2e2959597Meyers-1905	Quasimōdogenĭti	Gleichwie die Neugebornen
2135	d2e2960393Meyers-1905	Quattrocento	vierhundert
2136	d2e2962236Meyers-1905	Queen's Counsel	königlicher Rat
2137	d2e2963997Meyers-1905	Quercy	Land der Kadurker
2138	d2e2966094Meyers-1905	Quietismus	Ruhe
2139	d2e2966579Meyers-1905	Qui mange du pape,en meurt	Wer ißt
2140	d2e2966579Meyers-1905	Qui mange du pape,en meurt	was vom Papste kommt
2141	d2e2966579Meyers-1905	Qui mange du pape,en meurt	stirbt daran
2142	d2e2968028Meyers-1905	Quinze	fünfzehn
2143	d2e2968380Meyers-1905	Quistsāna	hier genest man
2144	d2e2969028Meyers-1905	Quodlĭbet	was beliebt
2145	d2e2969254Meyers-1905	Quote	der wievielte Teil
2146	d2e2969350Meyers-1905	Quŏusque tandem	wie weit
2147	d2e2969350Meyers-1905	Quŏusque tandem	wie lange noch?
2148	d2e2970652Meyers-1905	Rabbi [1]	mein Lehrer
2149	d2e2970652Meyers-1905	Rabbi [1]	Meister
2150	d2e2970652Meyers-1905	Rabbi [1]	groß
2151	d2e2972502Meyers-1905	Rachītis	Höcker
2152	d2e2974432Meyers-1905	Radesyge	langwierige Krankheit
2153	d2e2975141Meyers-1905	Radikāl	Wurzel
2154	d2e2975758Meyers-1905	Radĭus	Strahl
2155	d2e2976741Meyers-1905	Radschputen	Königssohn
2156	d2e2978687Meyers-1905	Rahátlukum	Wonne der Kehle
2157	d2e2978832Meyers-1905	Rahel [1]	Mutterschaf
2158	d2e2979591Meyers-1905	Railway	Schienenweg
2159	d2e2981385Meyers-1905	Ralliierte	Wiedervereinigte
2160	d2e2981589Meyers-1905	Ramagemuster	Laubwerk
2161	d2e2981589Meyers-1905	Ramagemuster	Ranken
2162	d2e2984118Meyers-1905	Rancheros	Bauerngehöft
2163	d2e2991191Meyers-1905	Rationalismus	die Vernunft
2164	d2e2991444Meyers-1905	Ratitae	Floßvögel
2165	d2e2991444Meyers-1905	Ratitae	Kielvögeln
2166	d2e2992911Meyers-1905	Raubtiere	Fleischfresser
2167	d2e2998621Meyers-1905	Reader	Leser
2168	d2e2999121Meyers-1905	Reāl	Sache
2169	d2e3005900Meyers-1905	Redakteur	Ordner oder Einrichter
2170	d2e3006766Meyers-1905	Redîf	hinten aufsitzend
2171	d2e3006840Meyers-1905	Redingote	Reit- oder Reiserock
2172	d2e3007109Meyers-1905	Redondillas	kleine Rundreime
2173	d2e3007183Meyers-1905	Redoute	Ort der Zurückgezogenheit
2174	d2e3007253Meyers-1905	Red pine	rote Fichte
2175	d2e3007291Meyers-1905	Red River	Roter Fluß
2176	d2e3007468Meyers-1905	Reduktion	Zurückführung
2177	d2e3007468Meyers-1905	Reduktion	Umwandlung
2178	d2e3007468Meyers-1905	Reduktion	Umrechnung
2179	d2e3007963Meyers-1905	Red wood	Rotholz
2180	d2e3009099Meyers-1905	Reformation	Umgestaltung
2181	d2e3009099Meyers-1905	Reformation	Verbesserung
2182	d2e3015450Meyers-1905	Regulierte	Geregelte
2183	d2e3015578Meyers-1905	Regŭlus [1]	kleiner König
2184	d2e3017790Meyers-1905	Reichsabschied	Reichstagsabschied
2185	d2e3028356Meyers-1905	Rekollékten	geistig gesammelte
2186	d2e3029007Meyers-1905	Rektor	Leiter
2187	d2e3029007Meyers-1905	Rektor	Regierer
2188	d2e3029593Meyers-1905	Relegation	Verweisung
2189	d2e3032608Meyers-1905	Renaissance	Wiedergeburt
2190	d2e3037001Meyers-1905	Reptilĭen	Kriechtiere
2191	d2e3037401Meyers-1905	Republik	Gemeinwesen
2192	d2e3038163Meyers-1905	Réseau	Netz
2193	d2e3040395Meyers-1905	Respónsum	Antwort
2194	d2e3041027Meyers-1905	Resurrektionisten	von der Auferstehung
2195	d2e3041180Meyers-1905	Retard	Verzögerung
2196	d2e3045315Meyers-1905	Reveille	Erwachen
2197	d2e3045315Meyers-1905	Reveille	Weckruf
2198	d2e3046053Meyers-1905	Revier	Ufer
2199	d2e3047120Meyers-1905	Revue	Musterung
2200	d2e3047265Meyers-1905	Rex	König
2201	d2e3047331Meyers-1905	Rex non morĭtŭr	der König stirbt nicht
2202	d2e3047982Meyers-1905	Rezepisse	empfangen haben
2203	d2e3048162Meyers-1905	Rezeß	Rücktritt
2204	d2e3048368Meyers-1905	Rezitatīv	erzählen
2205	d2e3052006Meyers-1905	Rhetōren	Redner
2206	d2e3055880Meyers-1905	Rhopālisch	keulen-
2207	d2e3055880Meyers-1905	Rhopālisch	kolbenförmig
2208	d2e3058227Meyers-1905	Richard [1]	Herrschgewaltiger
2209	d2e3063598Meyers-1905	Riesengebirge	Schlesien
2210	d2e3066623Meyers-1905	Rimesse	Zurücksendung
2211	d2e3070715Meyers-1905	Rio de Janeiro [3]	Januarfluß
2212	d2e3071786Meyers-1905	Ripiēno	voll
2213	d2e3072295Meyers-1905	Rips	Rippe
2214	d2e3073142Meyers-1905	Ristórno	Rückkehr
2215	d2e3073411Meyers-1905	Ritornell	Wiederkehr
2216	d2e3075559Meyers-1905	Riviēra	Gestade
2217	d2e3077023Meyers-1905	Robert Guiscard	Schlaukopf
2218	d2e3077969Meyers-1905	Robōt	Arbeit
2219	d2e3078003Meyers-1905	Rob Roy	Robert der Rote
2220	d2e3079193Meyers-1905	Rochētum	Rock
2221	d2e3079943Meyers-1905	Rocky Mountains	Fluß- und Gebirgskarte von Nordamerika
2222	d2e3079943Meyers-1905	Rocky Mountains	Britisch-Nordamerika
2223	d2e3079943Meyers-1905	Rocky Mountains	Kanada
2224	d2e3080078Meyers-1905	Rod [1]	Rute
2225	d2e3080358Meyers-1905	Rodamónte	Bergzertrümmerer
2226	d2e3096791Meyers-1905	Rônin	Wellenleute
2227	d2e3102867Meyers-1905	Rosette [1]	Röschen
2228	d2e3102906Meyers-1905	Rosette [2]	Freudenstadt
2229	d2e3113781Meyers-1905	Roué	Geräderter
2230	d2e3114222Meyers-1905	Roulanz	rollen
2231	d2e3115075Meyers-1905	Rout	Zusammenrottung
2232	d2e3115075Meyers-1905	Rout	Auflauf
2233	d2e3116804Meyers-1905	Rubāto	geraubt
2234	d2e3118563Meyers-1905	Rubrīk	Rötel
2235	d2e3118563Meyers-1905	Rubrīk	rote Farberde
2236	d2e3120724Meyers-1905	Rucksack	die Netze rücken
2237	d2e3122830Meyers-1905	Rudolf	Ruhmwolf
2238	d2e3129538Meyers-1905	Runner	Läufer
2239	d2e3129974Meyers-1905	Rupĭe	Silber
2240	d2e3140164Meyers-1905	Rye House	Kornspeicher
2241	d2e3141325Meyers-1905	Saâ	messen
2242	d2e3143918Meyers-1905	Sabbat	Ruhetag
2243	d2e3145009Meyers-1905	Sabtije	Ordnung
2244	d2e3145009Meyers-1905	Sabtije	Feststellung
2245	d2e3145107Meyers-1905	Saccadiert	abgesetzt
2246	d2e3145541Meyers-1905	Sacco [1]	Sack
2247	d2e3148356Meyers-1905	Sachsen-Koburg-Gotha	Sächsische Herzogtümer
2248	d2e3148718Meyers-1905	Sachsen-Meiningen	Sächsische Herzogtümer
2249	d2e3149565Meyers-1905	Sachsenspiegel	Spiegel der Sachsen
2250	d2e3154803Meyers-1905	Sagittarĭus	Pfeil
2251	d2e3162745Meyers-1905	Saison	Jahreszeit
2252	d2e3162745Meyers-1905	Saison	Zeit
2253	d2e3164062Meyers-1905	Säkularisation	Verweltlichung
2254	d2e3164339Meyers-1905	Sala [1]	übergeben
2255	d2e3164491Meyers-1905	Salaamkrampf	Friedensgruß
2256	d2e3164554Meyers-1905	Salade	Schallern
2257	d2e3164611Meyers-1905	Salădin	Heil des Glaubens
2258	d2e3165330Meyers-1905	Salāt [2]	gesalzen
2259	d2e3166426Meyers-1905	Salep	Fuchshoden
2260	d2e3167019Meyers-1905	Salĭer [2]	Tänzer
2261	d2e3173279Meyers-1905	Salve [2]	sei gegrüßt
2262	d2e3173688Meyers-1905	Salvo errōre et omissiōne	Unter Vorbehalt von Irrtum und Auslassung
2263	d2e3176988Meyers-1905	Samaritāner	Samariter
2264	d2e3176988Meyers-1905	Samaritāner	Kuthim
2265	d2e3176988Meyers-1905	Samaritāner	Kuthäer
2266	d2e3177627Meyers-1905	Sambēsi	Großes Wasser
2267	d2e3181829Meyers-1905	Samūel	von Gott erhört
2268	d2e3182314Meyers-1905	Sanatorĭen	heilen
2269	d2e3183128Meyers-1905	Sanctum officĭum	der heilige Dienst
2270	d2e3193667Meyers-1905	Sansculotten	Ohne Culotten
2271	d2e3193915Meyers-1905	Sansĭbar [2]	bevölkerter Raum
2272	d2e3194013Meyers-1905	Sanskrit	zurechtgemacht
2273	d2e3194838Meyers-1905	Sanssouci	Sorgenfrei
2274	d2e3202302Meyers-1905	Sarkophág	Fleisch verzehrend
2275	d2e3206591Meyers-1905	Saturnus	Säer
2276	d2e3211875Meyers-1905	Sautieren	springen
2277	d2e3213477Meyers-1905	Sax [1]	Messer
2278	d2e3213477Meyers-1905	Sax [1]	Fels
2279	d2e3213477Meyers-1905	Sax [1]	Stein
2280	d2e3214788Meyers-1905	Scab	Räude
2281	d2e3215397Meyers-1905	Scammonĭum	das Gegrabene
2282	d2e3217018Meyers-1905	Schäbig	die Krätze
2283	d2e3217384Meyers-1905	Schacharit	Morgen
2284	d2e3220919Meyers-1905	Schaff [1]	Becken
2285	d2e3222151Meyers-1905	Schahnameh	Königsbuch
2286	d2e3223769Meyers-1905	Schalmei	Halm
2287	d2e3224260Meyers-1905	Schamade	Rufen
2288	d2e3225262Meyers-1905	Schanker	Krebs
2289	d2e3227086Meyers-1905	Scharlatan	schwatzen
2290	d2e3227450Meyers-1905	Schärpe	Tasche
2291	d2e3227765Meyers-1905	Scharwerk	Abteilung
2292	d2e3227765Meyers-1905	Scharwerk	zu geteilte
2293	d2e3227765Meyers-1905	Scharwerk	auferlegte Arbeit
2294	d2e3228276Meyers-1905	Schatulle	Schachtel
2295	d2e3234774Meyers-1905	Schelm	Pest
2296	d2e3234774Meyers-1905	Schelm	Seuche
2297	d2e3234774Meyers-1905	Schelm	Aas
2298	d2e3236828Meyers-1905	Scherge	Ordner
2299	d2e3237462Meyers-1905	Scherzo	Scherz
2300	d2e3239026Meyers-1905	Schicklich	Schick
2301	d2e3250920Meyers-1905	Schirting	Hemd
2302	d2e3251650Meyers-1905	Schkiperia	Felsen
2303	d2e3259202Meyers-1905	Schlemm	Niederlage
2304	d2e3270713Meyers-1905	Schmiere	Wache
2305	d2e3271413Meyers-1905	Schmöker	rauchen
2306	d2e3271482Meyers-1905	Schmollis	sei mir freundlich
2307	d2e3276094Meyers-1905	Schneise	Schneide
2308	d2e3277166Meyers-1905	Schnepfe	Schnabelvogel
2309	d2e3279008Meyers-1905	Schober [1]	schieben
2310	d2e3281174Meyers-1905	Schönbart	Maske
2311	d2e3281174Meyers-1905	Schönbart	Larve
2312	d2e3283235Meyers-1905	School Board	Schulkollegium oder -Ausschuß
2313	d2e3286693Meyers-1905	Schraffieren	kratzen
2314	d2e3293365Meyers-1905	Schulaktus	Schulhandlung
