	EntryID	Headword	originlanguage
524	d2e246688Meyers-1905	à vous!	franz.,
525	d2e246702Meyers-1905	Avoyer	franz.,
526	d2e246777Meyers-1905	à vue	franz.,
527	d2e247423Meyers-1905	Axĭometer	griech.,
528	d2e247716Meyers-1905	Aya	span.,
529	d2e248858Meyers-1905	Azione sacra	ital.,
530	d2e250048Meyers-1905	Azyma	griech.,
531	d2e251540Meyers-1905	Bâbi Scâdet	türk.,
532	d2e251964Meyers-1905	Baby	engl.,
533	d2e252304Meyers-1905	Bacca	lat.,
534	d2e252441Meyers-1905	Bacchanten	lat.,
535	d2e252977Meyers-1905	Bachelier	franz.,
536	d2e252995Meyers-1905	Bachelor	engl.,
537	d2e254072Meyers-1905	Backer [1]	engl.,
538	d2e254302Meyers-1905	Backing	engl.,
539	d2e254761Meyers-1905	Backwardation	engl.,
540	d2e254783Meyers-1905	Backwoods	engl.,
541	d2e255287Meyers-1905	Bacŭlus	lat.,
542	d2e257338Meyers-1905	Badge	engl.,
543	d2e257448Meyers-1905	Badigeon	franz.,
544	d2e257468Meyers-1905	Badin	franz.,
545	d2e257588Meyers-1905	Badlands	engl.,
546	d2e258023Meyers-1905	Bag [1]	engl.,
547	d2e258055Meyers-1905	Bagage	franz.,
548	d2e259137Meyers-1905	Bagni	ital.,
549	d2e259163Meyers-1905	Bagno [1]	ital.,
550	d2e259299Meyers-1905	Bag-pipe	engl.,
551	d2e259396Meyers-1905	Baguette	franz.,
552	d2e261088Meyers-1905	Baigneur	franz.,
553	d2e261105Meyers-1905	Baignoir	franz.,
554	d2e261379Meyers-1905	Bailiff	engl.,
555	d2e261416Meyers-1905	Baillage	franz.,
556	d2e261461Meyers-1905	Bailli	franz.,
557	d2e261960Meyers-1905	Bain-marie	franz.,
558	d2e261977Meyers-1905	Bains	franz.,
559	d2e262182Meyers-1905	Baiser	franz.,
560	d2e262197Meyers-1905	Baisse	franz.,
561	d2e262595Meyers-1905	Bajoire	franz.,
562	d2e263811Meyers-1905	Bakteriologie	griech.,
563	d2e264269Meyers-1905	Balagán	russ.,
564	d2e264418Meyers-1905	Balais	franz.,
565	d2e264455Meyers-1905	Balakláwa	türk.,
566	d2e264600Meyers-1905	Balance	franz.,
567	d2e264615Meyers-1905	Balancé	franz.,
568	d2e264643Meyers-1905	Balancement	franz.,
569	d2e264678Meyers-1905	Balancier	franz.,
570	d2e267303Meyers-1905	Balkán	türk.,
571	d2e267906Meyers-1905	Ballad-opera	engl.,
572	d2e268776Meyers-1905	Balliste	lat.,
573	d2e268897Meyers-1905	Ball nozzle	engl.,
574	d2e268914Meyers-1905	Ballon [1]	franz.,
575	d2e268940Meyers-1905	Ballon [2]	franz.,
576	d2e268994Meyers-1905	Ballon d'essai	franz.,
577	d2e269219Meyers-1905	Ballot	franz.,
578	d2e269299Meyers-1905	Ballotage	franz.,
579	d2e270428Meyers-1905	Baltadschi	türk.,
580	d2e271648Meyers-1905	Bamboo	engl.,
581	d2e272022Meyers-1905	Ban [1]	franz.,
582	d2e272495Meyers-1905	Banco	ital.,
583	d2e272710Meyers-1905	Banda [2]	ital.,
584	d2e272829Meyers-1905	Bandage	franz.,
585	d2e272864Meyers-1905	Bandagist	franz.,
586	d2e178431Meyers-1905	Armadilla	span.,
587	d2e273465Meyers-1905	Banderole	franz.,
588	d2e274030Meyers-1905	Bandōla	span.,
589	d2e277806Meyers-1905	Banlieue	franz.,
590	d2e278294Meyers-1905	Baños	span.,
591	d2e278775Meyers-1905	Bánya	ungar.,
592	d2e279039Meyers-1905	Baptisten	griech.,
593	d2e280506Meyers-1905	Barästhestomēter	griech.,
594	d2e57487Meyers-1905	Akkurāt	lat.,
595	d2e281148Meyers-1905	Barbarossa [1]	ital.,
596	d2e283386Meyers-1905	Barège	franz.,
597	d2e284201Meyers-1905	Bareszeg	poln.,
598	d2e284566Meyers-1905	Bargello	ital.,
599	d2e284875Meyers-1905	Barīle	ital.,
600	d2e286287Meyers-1905	Bar-Mizwa	hebr.,
601	d2e286431Meyers-1905	Barnacles	engl.,
602	d2e287103Meyers-1905	Baroccio [1]	ital.,
603	d2e287322Meyers-1905	Barometer	griech.,
604	d2e287539Meyers-1905	Barometrograph	griech.,
605	d2e287679Meyers-1905	Baronet	engl.,
606	d2e288028Meyers-1905	Barouche	engl.,
607	d2e272829Meyers-1905	Bandage	franz.,
608	d2e288455Meyers-1905	Barras [1]	franz.,
609	d2e288490Meyers-1905	Barre [1]	franz.,
610	d2e288547Meyers-1905	Barreau	franz.,
611	d2e289367Meyers-1905	Barrique	franz.,
612	d2e292292Meyers-1905	Barwood	engl.,
613	d2e293945Meyers-1905	Bas-bleu	franz.,
614	d2e294075Meyers-1905	Baschi-Bosuk	türk.,
615	d2e294123Meyers-1905	Basch-Kadyn	türk.,
616	d2e294204Meyers-1905	Báschlik	türk.,
617	d2e294218Meyers-1905	Baschmaklik	türk.,
618	d2e294304Meyers-1905	Bas-dessus	franz.,
619	d2e294979Meyers-1905	Basement	franz.,
620	d2e294993Meyers-1905	Bas-Empire	franz.,
621	d2e295624Meyers-1905	Basilĭka	griech.,
622	d2e296007Meyers-1905	Basis	griech.,
623	d2e296287Meyers-1905	Basket	engl.,
624	d2e296577Meyers-1905	Basquine	franz.,
625	d2e296623Meyers-1905	Basrelief	franz.,
626	d2e296687Meyers-1905	Bassa [1]	ital.,
627	d2e296941Meyers-1905	Basse contrainte	franz.,
628	d2e296960Meyers-1905	Basse-contre	franz.,
629	d2e297092Meyers-1905	Basse-riche	franz.,
630	d2e297224Meyers-1905	Basse-taille	franz.,
631	d2e201279Meyers-1905	Assassin	franz.,
632	d2e297537Meyers-1905	Bassinat	franz.,
633	d2e297593Meyers-1905	Basso continuo	ital.,
634	d2e297763Meyers-1905	Basso ripiēno	ital.,
635	d2e298166Meyers-1905	Bastardagĭum	neulat.,
636	d2e298768Meyers-1905	Basterne	franz.,
637	d2e299021Meyers-1905	Bastide [1]	südfranz.,
638	d2e299622Meyers-1905	Bataille	franz.,
639	d2e299636Meyers-1905	Bataillon	franz.,
640	d2e300298Meyers-1905	Bateleur	franz.,
641	d2e300543Meyers-1905	Bath-Kol	hebr.,
642	d2e300884Meyers-1905	Bathybĭus	griech.,
643	d2e301336Meyers-1905	Bâton	franz.,
644	d2e301395Meyers-1905	Bâtonnier	franz.,
645	d2e301489Meyers-1905	Batrachomachīa	griech.,
646	d2e301736Meyers-1905	Battement	franz.,
647	d2e97995Meyers-1905	Amateur	franz.,
648	d2e304165Meyers-1905	Baudrier	franz.,
649	d2e311561Meyers-1905	Bavard	franz.,
650	d2e311598Meyers-1905	Bavaroise	franz.,
651	d2e311612Meyers-1905	Bavella	ital.,
652	d2e311683Meyers-1905	Bavoche	franz.,
653	d2e311700Meyers-1905	Bavolet	franz.,
654	d2e315287Meyers-1905	Bear [1]	engl.,
655	d2e315484Meyers-1905	Beāta	lat.,
656	d2e315550Meyers-1905	Beaten-Handicap	engl.,
657	d2e315630Meyers-1905	Beatitūdo	lat.,
658	d2e315863Meyers-1905	Beau [1]	franz.,
659	d2e316660Meyers-1905	Beau monde	franz.,
660	d2e317032Meyers-1905	Beau sexe	franz.,
661	d2e317046Meyers-1905	Beauté	franz.,
662	d2e319567Meyers-1905	Becs-de-corbin	franz.,
663	d2e320893Meyers-1905	Beef	engl.,
664	d2e320910Meyers-1905	Beefeaters	engl.,
665	d2e320927Meyers-1905	Beestea	engl.,
666	d2e322480Meyers-1905	Beffroi	franz.,
667	d2e323490Meyers-1905	Beglerbeg [1]	türk.,
668	d2e324220Meyers-1905	Bégueule	franz.,
669	d2e324713Meyers-1905	Behemoth	hebr.,
670	d2e325736Meyers-1905	Beige	franz.,
671	d2e325871Meyers-1905	Beiju	portug.,
672	d2e327958Meyers-1905	Bekjaren	türk.,
673	d2e328660Meyers-1905	Belâd	arab.,
674	d2e329678Meyers-1905	Bel-esprit	franz.,
675	d2e332562Meyers-1905	Bellātrix	lat.,
676	d2e333096Meyers-1905	Belles-lettres	franz.,
677	d2e333205Meyers-1905	Bellevue	franz.,
678	d2e334916Meyers-1905	Belvedēre	ital.,
679	d2e335281Meyers-1905	Bémol	franz.,
680	d2e335549Meyers-1905	Benção de Deos	portug.,
681	d2e335568Meyers-1905	Bench	engl.,
682	d2e336163Meyers-1905	Benedicāmus Domino	lat.,
683	d2e336180Meyers-1905	Benedicĭte	lat.,
684	d2e336307Meyers-1905	Benedictus	lat.,
685	d2e337022Meyers-1905	Benefit building societies	engl.,
686	d2e337200Meyers-1905	Bene placito	ital.,
687	d2e337351Meyers-1905	Bene vixit, qui bene latuit	lat.,
688	d2e338220Meyers-1905	Benjamin	hebr.,
689	d2e338898Meyers-1905	Benoîton	franz.,
690	d2e339318Meyers-1905	Benthos	griech.,
691	d2e342374Meyers-1905	Berceuse	franz.,
692	d2e346409Meyers-1905	Bergère	franz.,
693	d2e352021Meyers-1905	Berlingot	franz.,
694	d2e363842Meyers-1905	Bete [2]	franz.,
695	d2e364005Meyers-1905	Bête noire	franz.,
696	d2e366420Meyers-1905	Bettstout	engl.,
697	d2e367579Meyers-1905	Beurten	holl.,
698	d2e373754Meyers-1905	Biambonnes	franz.,
699	d2e374020Meyers-1905	Bianco e nero	ital.,
700	d2e374276Meyers-1905	Bibân	arab.,
701	d2e374832Meyers-1905	Bibelot	franz.,
702	d2e375448Meyers-1905	Biblĭa	griech.,
703	d2e375961Meyers-1905	Bibliolatrie	griech.,
704	d2e375975Meyers-1905	Bibliolithen	griech.,
705	d2e375990Meyers-1905	Bibliologie	griech.,
706	d2e376004Meyers-1905	Bibliomanīe	griech.,
707	d2e376702Meyers-1905	Bibliothèque bleue	franz.,
708	d2e377220Meyers-1905	Biche de mer	franz.,
709	d2e257448Meyers-1905	Badigeon	franz.,
710	d2e377403Meyers-1905	Bicycle	engl.,
711	d2e377633Meyers-1905	Bidet	franz.,
712	d2e378667Meyers-1905	Bien	franz.,
713	d2e378682Meyers-1905	Bien-aimé	franz.,
714	d2e381568Meyers-1905	Bifurkation	lat.,
715	d2e381620Meyers-1905	Bigamīe	griech.,
716	d2e381886Meyers-1905	Bighorn	engl.,
717	d2e381949Meyers-1905	Biglietto	ital.,
718	d2e382417Meyers-1905	Bijou	franz.,
719	d2e382909Meyers-1905	Bilboquet	franz.,
720	d2e385027Meyers-1905	Bilĕam	hebr.,
721	d2e385270Meyers-1905	Bilhas	portug.,
722	d2e385572Meyers-1905	Billard	franz.,
723	d2e385793Meyers-1905	Billaret	franz.,
724	d2e385981Meyers-1905	Billet	franz.,
725	d2e386280Meyers-1905	Bill of rights	engl.,
726	d2e386303Meyers-1905	Bill of sale	engl.,
727	d2e386332Meyers-1905	Billon [1]	franz.,
728	d2e386746Meyers-1905	Bimbaschi	türk.,
729	d2e386763Meyers-1905	Bimbelot	franz.,
730	d2e389076Meyers-1905	Biolychnĭon	grch.,
731	d2e389229Meyers-1905	Biophoren	griech.,
732	d2e389275Meyers-1905	Bioskopie	griech.,
733	d2e389439Meyers-1905	Biotomīe	griech.,
734	d2e382909Meyers-1905	Bilboquet	franz.,
735	d2e392492Meyers-1905	Bis	lat.,
736	d2e394225Meyers-1905	Biskuit	franz.,
737	d2e395133Meyers-1905	Bismillah	arab.,
738	d2e395222Meyers-1905	Bisogno	ital.,
739	d2e382909Meyers-1905	Bilboquet	franz.,
740	d2e395585Meyers-1905	Bistouri	franz.,
741	d2e395828Meyers-1905	Bit	engl.,
742	d2e399049Meyers-1905	Blague	franz.,
743	d2e399442Meyers-1905	Blâme	franz.,
744	d2e399482Meyers-1905	Blanc [1]	franz.,
745	d2e399482Meyers-1905	Blanc [1]	franz.,
746	d2e399903Meyers-1905	Blanchieren	franz.,
747	d2e399952Meyers-1905	Blanc-manger	franz.,
748	d2e400511Meyers-1905	Blank verse	engl.,
749	d2e400528Meyers-1905	Blanquet	franz.,
750	d2e402238Meyers-1905	Blason	franz.,
751	d2e411210Meyers-1905	Blennorrhöe	griech.,
752	d2e411512Meyers-1905	Bleu	franz.,
753	d2e411624Meyers-1905	Bliaut	altfranz.,
754	d2e413403Meyers-1905	Bloc	franz.,
755	d2e414050Meyers-1905	Blocus	franz.,
756	d2e414894Meyers-1905	Blouse	franz.,
757	d2e415281Meyers-1905	Blue-Stocking	engl.,
758	d2e415299Meyers-1905	Bluette	franz.,
759	d2e422371Meyers-1905	Board	engl.,
760	d2e422417Meyers-1905	Boas [1]	hebr.,
761	d2e422771Meyers-1905	Bobinoir	franz.,
762	d2e423046Meyers-1905	Bocage	franz.,
763	d2e423132Meyers-1905	Bocca	ital.,
764	d2e423347Meyers-1905	Bocca della verità	ital.,
765	d2e423361Meyers-1905	Boccāle	ital.,
766	d2e423477Meyers-1905	Bocche	ital.,
767	d2e423576Meyers-1905	Boccia	ital.,
768	d2e428368Meyers-1905	Boëdromios	griech.,
769	d2e428631Meyers-1905	Boers	holländ.,
770	d2e428787Meyers-1905	Bœuf	frz.,
771	d2e428879Meyers-1905	Bog	slaw.,
772	d2e430232Meyers-1905	Bogomilen	slaw.,
773	d2e430617Meyers-1905	Bohême	franz.,
774	d2e434225Meyers-1905	Bois	franz.,
775	d2e434275Meyers-1905	Boisage	franz.,
776	d2e434384Meyers-1905	Boiserie	franz.,
777	d2e435580Meyers-1905	Bolas	span.,
778	d2e437284Meyers-1905	Bollitōre	ital.,
779	d2e437679Meyers-1905	Bolomēter	griech.,
780	d2e438682Meyers-1905	Bombardon	franz.,
781	d2e438713Meyers-1905	Bombast	engl.,
782	d2e439546Meyers-1905	Bon [1]	franz.,
783	d2e439612Meyers-1905	Bona [1]	lat.,
784	d2e439671Meyers-1905	Bona Dea	lat.,
785	d2e439822Meyers-1905	Bonanza [1]	span.,
786	d2e440817Meyers-1905	Bonbons	franz.,
787	d2e440914Meyers-1905	Bond [1]	engl.,
788	d2e441103Meyers-1905	Bondholder	engl.,
789	d2e441375Meyers-1905	Bonesize	engl.,
790	d2e441592Meyers-1905	Bonheur [1]	franz.,
791	d2e441658Meyers-1905	Bonhomie	franz.,
792	d2e442001Meyers-1905	Boni homĭnes	lat.,
793	d2e56779Meyers-1905	Akkommodement	franz.,
794	d2e442416Meyers-1905	Bon marché	franz.,
795	d2e442433Meyers-1905	Bonmot	franz.,
796	d2e442636Meyers-1905	Bonne	franz.,
797	d2e442746Meyers-1905	Bonnet [1]	franz.,
798	d2e443386Meyers-1905	Bon sens	franz.,
799	d2e443493Meyers-1905	Bon ton	franz.,
800	d2e443681Meyers-1905	Bonus	lat.,
801	d2e443811Meyers-1905	Bonvivant	franz.,
802	d2e443888Meyers-1905	Bookmaker	engl.,
803	d2e443905Meyers-1905	Book of Common Prayer	engl.,
804	d2e443929Meyers-1905	Boom [1]	engl.-amerikan.,
805	d2e445781Meyers-1905	Bordagĭum	lat.,
806	d2e446249Meyers-1905	Bordereau	franz.,
807	d2e446278Meyers-1905	Border States	engl.,
808	d2e446626Meyers-1905	Bordüre	franz.,
809	d2e446658Meyers-1905	Bore	ind.,
810	d2e449743Meyers-1905	Borough	engl.,
811	d2e453508Meyers-1905	Bospŏrus	griech.,
812	d2e453933Meyers-1905	Boss puzzle	engl.,
813	d2e456979Meyers-1905	Boucaniers	franz.,
814	d2e457072Meyers-1905	Bouche	franz.,
815	d2e457320Meyers-1905	Boudieren	franz.,
816	d2e457337Meyers-1905	Boudoir	franz.,
817	d2e457517Meyers-1905	Bouffon	franz.,
818	d2e457643Meyers-1905	Bougie [1]	franz.,
819	d2e457703Meyers-1905	Bougran	franz.,
820	d2e457717Meyers-1905	Bougre	franz.,
821	d2e457852Meyers-1905	Bouille	franz.,
822	d2e457942Meyers-1905	Bouillon [1]	franz.,
823	d2e457942Meyers-1905	Bouillon [1]	franz.,
824	d2e458495Meyers-1905	Boulevard	franz.,
825	d2e458509Meyers-1905	Bouleversieren	franz.,
826	d2e458734Meyers-1905	Bounties	engl.,
827	d2e458768Meyers-1905	Bouquet [1]	franz.,
828	d2e458824Meyers-1905	Bouquin	franz.,
829	d2e459453Meyers-1905	Bourgeois [1]	franz.,
830	d2e459533Meyers-1905	Bourgeoisie	franz.,
831	d2e460060Meyers-1905	Bourrette	franz.,
832	d2e460251Meyers-1905	Bourse	franz.,
833	d2e460433Meyers-1905	Boutade	frz.,
834	d2e460484Meyers-1905	Bouteille	franz.,
835	d2e460576Meyers-1905	Boutique	franz.,
836	d2e460595Meyers-1905	Boutonnière	franz.,
837	d2e460629Meyers-1905	Boutsrimés	franz.,
838	d2e460776Meyers-1905	Bouw	holländ.,
839	d2e460813Meyers-1905	Boven	holländ.,
840	d2e461327Meyers-1905	Bowlinggreen	engl.,
841	d2e461530Meyers-1905	Box	engl.,
842	d2e461758Meyers-1905	Boy [1]	engl.,
843	d2e462632Meyers-1905	Brabançonne	franz.,
844	d2e462649Meyers-1905	Brabançons	franz.,
845	d2e462927Meyers-1905	Braccio	ital.,
846	d2e463048Meyers-1905	Bracelet	franz.,
847	d2e463399Meyers-1905	Brachistochrōne	griech.,
848	d2e463941Meyers-1905	Brachykephalīe	griech.,
849	d2e463964Meyers-1905	Brachylogie	griech.,
850	d2e464152Meyers-1905	Brachyprosopīe	griech.,
851	d2e464204Meyers-1905	Brachyscĭi	griech.,
852	d2e465394Meyers-1905	Braguette	franz.,
853	d2e466453Meyers-1905	Braise	franz.,
854	d2e467105Meyers-1905	Brancardier	franz.,
855	d2e467140Meyers-1905	Branche	franz.,
856	d2e467216Meyers-1905	Branchiopŏda	griech.,
857	d2e467593Meyers-1905	Brandade	franz.,
858	d2e467781Meyers-1905	Brandebourg	franz.,
859	d2e470034Meyers-1905	Brandy	engl.,
860	d2e470963Meyers-1905	Bras	franz.,
861	d2e476188Meyers-1905	Brav	franz.,
862	d2e476307Meyers-1905	Bravo [1]	ital.,
863	d2e476324Meyers-1905	Bravo [2]	ital.,
864	d2e476377Meyers-1905	Bravour	franz.,
865	d2e476817Meyers-1905	Break	engl.,
866	d2e476843Meyers-1905	Breakfast	engl.,
867	d2e476972Meyers-1905	Breccien	ital.,
868	d2e477148Meyers-1905	Brèches	franz.,
869	d2e478288Meyers-1905	Bredouille	franz.,
870	d2e478373Meyers-1905	Breed	engl.,
871	d2e479754Meyers-1905	Brelan	franz.,
872	d2e482179Meyers-1905	Brennus	kelt.,
873	d2e482693Meyers-1905	Brephotrophĭum	griech.,
874	d2e484561Meyers-1905	Brevet	franz.,
875	d2e484797Meyers-1905	Brevi manu	lat.,
876	d2e484837Meyers-1905	Brevis	lat.,
877	d2e485442Meyers-1905	Bric-à-brac	franz.,
878	d2e485537Meyers-1905	Brides	franz.,
879	d2e485552Meyers-1905	Bridge	engl.,
880	d2e487291Meyers-1905	Brigade	franz.,
881	d2e487328Meyers-1905	Brigadier	franz.,
882	d2e487436Meyers-1905	Brigantine	franz.,
883	d2e487613Meyers-1905	Brighella	ital.,
884	d2e487889Meyers-1905	Briguieren	franz.,
885	d2e488074Meyers-1905	Brillant	franz.,
886	d2e488793Meyers-1905	Brillieren	franz.,
887	d2e489524Meyers-1905	Briquetage	franz.,
888	d2e489547Meyers-1905	Briquettes	franz.,
889	d2e489567Meyers-1905	Brisant	franz.,
890	d2e489726Meyers-1905	Brisement forcé	franz.,
891	d2e491793Meyers-1905	Brocanteur	franz.,
892	d2e492039Meyers-1905	Broche [2]	franz.,
893	d2e492467Meyers-1905	Brod [2]	slaw.,
894	d2e493324Meyers-1905	Broken-down	engl.,
895	d2e494586Meyers-1905	Bronchialkatarrh	griech.,
896	d2e494710Meyers-1905	Bronchĭektasīe	griech.,
897	d2e495392Meyers-1905	Bronze	franz.,
898	d2e496599Meyers-1905	Brosserie	franz.,
899	d2e497339Meyers-1905	Brougham [1]	engl.,
900	d2e497529Meyers-1905	Brouillieren	franz.,
901	d2e497547Meyers-1905	Brouillon	franz.,
902	d2e498213Meyers-1905	Brownie	engl.,
903	d2e503028Meyers-1905	Brumaire	franz.,
904	d2e503723Meyers-1905	Brünett	franz.,
905	d2e504086Meyers-1905	Brunieren	franz.,
906	d2e505576Meyers-1905	Brusquembille	franz.,
907	d2e507219Meyers-1905	Brut [3]	franz.,
908	d2e507601Meyers-1905	Brutto	ital.,
909	d2e508833Meyers-1905	Bubbles	engl.,
910	d2e514779Meyers-1905	Buckboard	engl.,
911	d2e515100Meyers-1905	Buck-eyes	engl.,
912	d2e515580Meyers-1905	Buckskin	engl.,
913	d2e516812Meyers-1905	Budget	engl.,
914	d2e517667Meyers-1905	Buffalo [1]	engl.,
915	d2e518146Meyers-1905	Buffōne	ital.,
916	d2e518715Meyers-1905	Buggy	engl.,
917	d2e518890Meyers-1905	Bugonīa	griech.,
918	d2e519641Meyers-1905	Building societies	engl.,
919	d2e519705Meyers-1905	Buis	holländ.,
920	d2e519875Meyers-1905	Bujurulti	türk.,
921	d2e520134Meyers-1905	Bukephālas	griech.,
922	d2e520468Meyers-1905	Bukranĭon	griech.,
923	d2e521704Meyers-1905	Bull	engl.,
924	d2e521767Meyers-1905	Bulla	lat.,
925	d2e522161Meyers-1905	Bulletin	franz.,
926	d2e522197Meyers-1905	Bullet-tree	engl.,
927	d2e522215Meyers-1905	Bull-finch	engl.,
928	d2e522275Meyers-1905	Bullion	engl.,
929	d2e522298Meyers-1905	Bullivant-Netze	engl.,
930	d2e522393Meyers-1905	Bullterrier	engl.,
931	d2e524662Meyers-1905	Bunodónt	griech.,
932	d2e525760Meyers-1905	Buphthalmīe	griech.,
933	d2e526421Meyers-1905	Bureau	franz.,
934	d2e526469Meyers-1905	Bureaukratīe	franz.-griech.,
935	d2e526686Meyers-1905	Bürette	franz.,
936	d2e529833Meyers-1905	Burin	franz.,
937	d2e532226Meyers-1905	Burun	türk.,
938	d2e534691Meyers-1905	Bustrophēdon	griech.,
939	d2e535193Meyers-1905	Butler [1]	engl.,
940	d2e536176Meyers-1905	Butter pits	engl.,
941	d2e536540Meyers-1905	Buttons	engl.,
942	d2e537042Meyers-1905	Buvette	franz.,
943	d2e537740Meyers-1905	Byke	engl.,
944	d2e537787Meyers-1905	Bylaws	engl.,
945	d2e539386Meyers-1905	Cab	engl.,
946	d2e539418Meyers-1905	Cabaletta	ital.,
947	d2e539449Meyers-1905	Caballero [1]	span.,
948	d2e539593Meyers-1905	Caballus	mittellat.,
949	d2e184932Meyers-1905	Arrêt	franz.,
950	d2e539816Meyers-1905	Cabcart	engl.,
951	d2e540007Meyers-1905	Cabinet noir	franz.,
952	d2e540027Meyers-1905	Cable [1]	engl.,
953	d2e540134Meyers-1905	Cabochon	franz.,
954	d2e540760Meyers-1905	Cachenez	franz.,
955	d2e540792Meyers-1905	Cachet	franz.,
956	d2e540806Meyers-1905	Cachetēro	span.,
957	d2e540893Meyers-1905	Cachondé	franz.,
958	d2e540910Meyers-1905	Cachot	franz.,
959	d2e382417Meyers-1905	Bijou	franz.,
960	d2e540955Meyers-1905	Cachucha	span.,
961	d2e541111Meyers-1905	Cacio cavallo	ital.,
962	d2e541371Meyers-1905	Cadeau	franz.,
963	d2e541405Meyers-1905	Cadence	franz.,
964	d2e541931Meyers-1905	Cadre	franz.,
965	d2e542023Meyers-1905	Caducĕus	lat.,
966	d2e542113Meyers-1905	Cadus	lat.,
967	d2e542440Meyers-1905	Café-chantant	franz.,
968	d2e542833Meyers-1905	Cahier	franz.,
969	d2e543197Meyers-1905	Ça ira	franz.,
970	d2e543381Meyers-1905	Caisse	franz.,
971	d2e543420Meyers-1905	Caisson	franz.,
972	d2e543766Meyers-1905	Cajuela	span.,
973	d2e543838Meyers-1905	Cakes	engl.,
974	d2e544939Meyers-1905	Cälatūr	lat.,
975	d2e545258Meyers-1905	Calcio	ital.,
976	d2e546407Meyers-1905	Caleçons	franz.,
977	d2e546456Meyers-1905	Calembour	franz.,
978	d2e546540Meyers-1905	Calendeau	franz.,
979	d2e546861Meyers-1905	Calicot	franz.,
980	d2e547873Meyers-1905	Callus	lat.,
981	d2e548188Meyers-1905	Calorifère	franz.,
982	d2e548314Meyers-1905	Calottin	franz.,
983	d2e548605Meyers-1905	Calumet [1]	franz.,
984	d2e549381Meyers-1905	Camaïeu	franz.,
985	d2e549410Meyers-1905	Camail	franz.,
986	d2e549559Meyers-1905	Camarilla	span.,
987	d2e550177Meyers-1905	Cambrie	engl.,
988	d2e550948Meyers-1905	Camelot	franz.,
989	d2e551094Meyers-1905	Camēra lucĭda	lat.,
990	d2e551179Meyers-1905	Camĕra obscura	lat.,
991	d2e551211Meyers-1905	Camerarĭus [1]	lat.,
992	d2e551490Meyers-1905	Camisards	franz.,
993	d2e551813Meyers-1905	Campagna [1]	ital.,
994	d2e551929Meyers-1905	Campagne	franz.,
995	d2e552858Meyers-1905	Campement	franz.,
996	d2e553209Meyers-1905	Campiña	span.,
997	d2e553367Meyers-1905	Campo	ital.,
998	d2e553818Meyers-1905	Camposanto	ital.,
999	d2e554033Meyers-1905	Camp volant	franz.,
1000	d2e554147Meyers-1905	Caña	span.,
1001	d2e554233Meyers-1905	Canaigre	franz.,
1002	d2e554251Meyers-1905	Canaille	franz.,
1003	d2e554583Meyers-1905	Canarie	franz.,
1004	d2e554711Meyers-1905	Canavaccio	ital.,
1005	d2e555036Meyers-1905	Cancricat	lat.,
1006	d2e555255Meyers-1905	Candide	franz.,
1007	d2e555530Meyers-1905	Canepin	franz.,
1008	d2e556407Meyers-1905	Canne	franz.,
1009	d2e556421Meyers-1905	Cannelas	franz.,
1010	d2e556453Meyers-1905	Cannelon	franz.,
1011	d2e556849Meyers-1905	Cañons	span.,
1012	d2e557148Meyers-1905	Cantabĭle	ital.,
1013	d2e557305Meyers-1905	Cántara	span.,
1014	d2e557388Meyers-1905	Cantāte	lat.,
1015	d2e557419Meyers-1905	Cantatrice	ital.,
1016	d2e557482Meyers-1905	Canter	engl.,
1017	d2e557681Meyers-1905	Cantĭcum	lat.,
1018	d2e558043Meyers-1905	Cantus	lat.,
1019	d2e558091Meyers-1905	Canule	franz.,
1020	d2e558313Meyers-1905	Cape	engl.,
1021	d2e558606Meyers-1905	Capella [1]	lat.,
1022	d2e559008Meyers-1905	Capĭta aut navia	lat.,
1023	d2e559097Meyers-1905	Capitāno	ital.,
1024	d2e559123Meyers-1905	Capitatio	lat.,
1025	d2e155402Meyers-1905	à propos	franz.,
1026	d2e559599Meyers-1905	Capotasto	ital.,
1027	d2e560085Meyers-1905	Capriccio	ital.,
