	EntryID	Headword	term	author
5900	d2e3243825Meyers-1905	Schiffsboot	['N. pompilius']	['  L']
5901	d2e3243825Meyers-1905	Schiffsboot	"['N. Konincki', ""  d'Orb""]"	[]
5902	d2e3244172Meyers-1905	Schiffshalter [1]	['E. Remora']	['  L']
5903	d2e3244172Meyers-1905	Schiffshalter [1]	['E. Naucrates']	['  L']
5904	d2e3246637Meyers-1905	Schildkäfer	['C. nebulosa']	['  L']
5905	d2e3246637Meyers-1905	Schildkäfer	['C. viridis']	['  L']
5906	d2e3246985Meyers-1905	Schildkröten	['Chelone Mydas']	['  Bp']
5907	d2e3246985Meyers-1905	Schildkröten	[', Chelonia esculenta']	[]
5908	d2e3246985Meyers-1905	Schildkröten	['C. imbricata', '  Strauch']	['']
5909	d2e3246985Meyers-1905	Schildkröten	['Trionyx ferox', '  Schweigg']	[]
5910	d2e3246985Meyers-1905	Schildkröten	['Podocnemis expansa', '  D. B']	[]
5911	d2e3246985Meyers-1905	Schildkröten	['Chelys fimbriata', '  Schweigg']	[]
5912	d2e3246985Meyers-1905	Schildkröten	['Strauch']	[', ']
5913	d2e3246985Meyers-1905	Schildkröten	['Emys orbicularis']	['  Wagl']
5914	d2e3246985Meyers-1905	Schildkröten	['Testudo graeca']	['  L']
5915	d2e3246985Meyers-1905	Schildkröten	['Testudo']	['  L']
5916	d2e3247254Meyers-1905	Schildläuse	['Aspidiotus perniciosus', '  Comst']	[]
5917	d2e3247254Meyers-1905	Schildläuse	['Mytilaspis pomorum']	['  Bouché', '']
5918	d2e3247254Meyers-1905	Schildläuse	['Diaspis fallax', '  Costa']	['']
5919	d2e3247254Meyers-1905	Schildläuse	['Lecanium rotundum', '  Reaum']	[]
5920	d2e3247644Meyers-1905	Schilfkäfer	['D. crassipes']	['  Fab']
5921	d2e3247765Meyers-1905	Schilfsänger	['A. arundinaceus']	['  L']
5922	d2e3247765Meyers-1905	Schilfsänger	['A. streperus']	['  Vieill']
5923	d2e3247765Meyers-1905	Schilfsänger	['A. schoenobaenus']	['  L']
5924	d2e3248409Meyers-1905	Schillerfalter	['A. Iris']	['  L']
5925	d2e3249404Meyers-1905	Schimpanse	['Troglodytes Tschego', '  Duc']	[]
5926	d2e3249927Meyers-1905	Schinkenmuschel	['P. ephippium', '  Stol']	[]
5927	d2e3249927Meyers-1905	Schinkenmuschel	['P. obliqua']	['  Lam']
5928	d2e3249989Meyers-1905	Schinopsis	['Quebrachia', '  Griseb']	[]
5929	d2e3249989Meyers-1905	Schinopsis	['S. Balansae']	['  Engl']
5930	d2e3249989Meyers-1905	Schinopsis	['S. Lorentzii']	['  Engl']
5931	d2e3250073Meyers-1905	Schinus	['S. Molle']	['  L']
5932	d2e3254812Meyers-1905	Schlammgrundel	['P. Koelreuteri']	['  Bl']
5933	d2e3254928Meyers-1905	Schlammschnecke	['L. stagnalis']	['  L']
5934	d2e3255383Meyers-1905	Schlangenadler	['C. gallicus']	['  Gm']
5935	d2e3255715Meyers-1905	Schlangenhalsvogel	['P. Levaillantii']	['  Bp']
5936	d2e3256209Meyers-1905	Schlankaffe	['S. entellus']	['  Wagn', '']
5937	d2e3256209Meyers-1905	Schlankaffe	['S. maurus']	['  Desm']
5938	d2e3257234Meyers-1905	Schlei [1]	['T. vulgaris']	['  Cur']
5939	d2e3260586Meyers-1905	Schleswig-Holstein	['Den dansk-tydske Krig']	['  ']
5940	d2e3260586Meyers-1905	Schleswig-Holstein	['i', '  Aarene']	['']
5941	d2e3262578Meyers-1905	Schließmundschnecke	['C. plicata']	['  Drap']
5942	d2e3262578Meyers-1905	Schließmundschnecke	['C. laminata', '  Küst']	[]
5943	d2e3265021Meyers-1905	Schlupfwespen	['Anomalon circumflexum']	['  L']
5944	d2e3265021Meyers-1905	Schlupfwespen	['Microgaster']	['  Latr', '']
5945	d2e3265021Meyers-1905	Schlupfwespen	['M. nemorum']	['  L']
5946	d2e3268502Meyers-1905	Schmerle	['Cobitis fossilis']	['  L']
5947	d2e3268502Meyers-1905	Schmerle	['C. taenia']	['  L']
5948	d2e3268502Meyers-1905	Schmerle	['C. barbatula']	['  L']
5949	d2e3271918Meyers-1905	Schmuckvogel	['P. manacus']	['  Edw']
5950	d2e3272327Meyers-1905	Schnabelfisch [2]	['M. oxyrhynchus']	['  Geoffr']
5951	d2e3272327Meyers-1905	Schnabelfisch [2]	['M. cyprinoides']	['  L']
5952	d2e3272526Meyers-1905	Schnabeltier	['O. anatinus']	['  Shaw']
5953	d2e3272526Meyers-1905	Schnabeltier	[', O. paradoxus']	[]
5954	d2e3274817Meyers-1905	Schneehuhn	['L. lagopus']	['  L']
5955	d2e3274817Meyers-1905	Schneehuhn	['L. mutus', '  Montin']	['']
5956	d2e3276581Meyers-1905	Schnellkäfer	['Agriotes lineatus']	['  L']
5957	d2e3276581Meyers-1905	Schnellkäfer	['Lacon murinus']	['  L']
5958	d2e3276581Meyers-1905	Schnellkäfer	['Elater sanguineus']	['  L']
5959	d2e3277166Meyers-1905	Schnepfe	['Scolopax']	['  L']
5960	d2e3277166Meyers-1905	Schnepfe	['Scolopax rusticola']	['  L']
5961	d2e3277166Meyers-1905	Schnepfe	['Gallinago']	['  Koch', '']
5962	d2e3277166Meyers-1905	Schnepfe	['G. media', '  Frisch']	[]
5963	d2e3277166Meyers-1905	Schnepfe	[', G. major']	[]
5964	d2e3277166Meyers-1905	Schnepfe	['G. gallinago']	['  L']
5965	d2e3277166Meyers-1905	Schnepfe	[', G. coelestis']	[]
5966	d2e3277166Meyers-1905	Schnepfe	['G. Gallinula']	['  L']
5967	d2e3277693Meyers-1905	Schnirkelschnecken	['Helix']	['  L']
5968	d2e3277693Meyers-1905	Schnirkelschnecken	['H. pomatia']	['  L']
5969	d2e3280239Meyers-1905	Schollen	['Pleuronectes']	['  Gthr']
5970	d2e3280239Meyers-1905	Schollen	[', Platessa']	[]
5971	d2e3280239Meyers-1905	Schollen	['P. Platessa']	['  L']
5972	d2e3280239Meyers-1905	Schollen	['P. Flesus']	['  L']
5973	d2e3280239Meyers-1905	Schollen	['P. cynoglossus']	['  L']
5974	d2e3280239Meyers-1905	Schollen	['P. limanda']	['  L']
5975	d2e3280239Meyers-1905	Schollen	['Hippoglossus']	['  Cuv']
5976	d2e3280239Meyers-1905	Schollen	['H. vulgaris']	['  Flem']
5977	d2e3280239Meyers-1905	Schollen	['Rhombus']	['  Gthr']
5978	d2e3280239Meyers-1905	Schollen	['R. maximus']	['  L']
5979	d2e3280239Meyers-1905	Schollen	['R. laevis']	['  Cuv']
5980	d2e3280239Meyers-1905	Schollen	['Solea']	['  Gthr']
5981	d2e3280239Meyers-1905	Schollen	['S. vulgaris', '  Quensel']	['']
5982	d2e3281726Meyers-1905	Schönechse	['C. versicolor']	['  Dum']
5983	d2e3282940Meyers-1905	Schoenocaulon	[]	['Brandt', ', ']
5984	d2e3282940Meyers-1905	Schoenocaulon	['Asagraea']	['  Lindl']
5985	d2e3282940Meyers-1905	Schoenocaulon	['S. officinale', '  A. Gray']	['']
5986	d2e3285208Meyers-1905	Schottische Kirche	['Religious life and Scottish Church thought', '  in the XIX. century']	['']
5987	d2e3295444Meyers-1905	Schult.	[]	['Röm', '. ']
5988	d2e3295444Meyers-1905	Schult.	['et']	['  Schult']
5989	d2e3297287Meyers-1905	Schuppenflosser	['Chaetodon setifer']	['  Bl']
5990	d2e3297287Meyers-1905	Schuppenflosser	['C. fasciatus']	['  Bl']
5991	d2e3297287Meyers-1905	Schuppenflosser	['C. vittatus']	['  Bl']
5992	d2e3297287Meyers-1905	Schuppenflosser	['Heniochus macrolepidotus']	['  C. V']
5993	d2e3297287Meyers-1905	Schuppenflosser	['Holacanthus diacanthus']	['  C. V']
5994	d2e3297287Meyers-1905	Schuppenflosser	['H. imperator']	['  Bl']
5995	d2e3297287Meyers-1905	Schuppenflosser	['Chelmo longirostris']	['  Cuv']
5996	d2e3297287Meyers-1905	Schuppenflosser	['Toxotes jaculator']	['  C. V']
5997	d2e3297383Meyers-1905	Schuppenflughörnchen	['Anomalurus Pelei']	['  Temm']
5998	d2e3297492Meyers-1905	Schuppenmolch	['L. paradoxa', '  Filz']	[]
5999	d2e3297641Meyers-1905	Schuppentier	['M. longicaudata']	['  Shaw', '']
6000	d2e3297641Meyers-1905	Schuppentier	['M. pentadactyla']	['  L']
6001	d2e3297641Meyers-1905	Schuppentier	['M. Temminckii', '  Smuts']	[]
6002	d2e3302802Meyers-1905	Schwalbe	['H. [Cecropis] rustica']	['  L']
6003	d2e3302802Meyers-1905	Schwalbe	['H. Chelidonaria, Chelidon] urbica']	['  L']
6004	d2e3302802Meyers-1905	Schwalbe	['H. riparia']	['  L']
6005	d2e3303001Meyers-1905	Schwalbenschwanz [2]	['P. podalirius']	['  L']
6006	d2e3303244Meyers-1905	Schwalm [2]	[]	['Vig', '. ']
6007	d2e3303244Meyers-1905	Schwalm [2]	['et']	['  Horsf']
6008	d2e3303981Meyers-1905	Schwan [2]	['Cygnus olor']	['  Gm']
6009	d2e3303981Meyers-1905	Schwan [2]	['C. immutabilis', '  Yarr']	[]
6010	d2e3303981Meyers-1905	Schwan [2]	['C. Bewicki', '  Yarr']	[]
6011	d2e3303981Meyers-1905	Schwan [2]	['C. cygnus']	['  L']
6012	d2e3303981Meyers-1905	Schwan [2]	[', C. musicus']	[]
6013	d2e3303981Meyers-1905	Schwan [2]	['C. nigricollis']	['  Steph']
6014	d2e3303981Meyers-1905	Schwan [2]	['C. atratus']	['  Vieill']
6015	d2e3309217Meyers-1905	Schwebfliegen	['Syrphus seleniticus']	['  L']
6016	d2e3309217Meyers-1905	Schwebfliegen	['Eristalis tenax']	['  L']
6017	d2e3309217Meyers-1905	Schwebfliegen	['Eumerus lunulatus']	['  Meig']
6018	d2e3310884Meyers-1905	Schwedische Literatur	['Svenska', '  gestalter']	['']
6019	d2e3316142Meyers-1905	Schweifaffe	['P. Satanas']	['  Geoffr']
6020	d2e3316142Meyers-1905	Schweifaffe	['P. hirsuta']	['  Geoffr']
6021	d2e3316610Meyers-1905	Schwein [1]	['S. Scrofa']	['  L']
6022	d2e3316610Meyers-1905	Schwein [1]	['S. indicus']	['  Pall']
6023	d2e3316610Meyers-1905	Schwein [1]	['S. pliciceps']	['  Gray', '']
6024	d2e3321998Meyers-1905	Schwertfisch [3]	['Xiphias Gladius']	['  L']
6025	d2e3322942Meyers-1905	Schwimmbeutler	['C. variegatus']	['  Ill']
6026	d2e3325944Meyers-1905	Scilla [1]	['S. sibirica', '  Andrs']	[]
6027	d2e3325944Meyers-1905	Scilla [1]	['S. peruviana']	['  L']
6028	d2e3326333Meyers-1905	Scirpus	['S. lacustris']	['  L']
6029	d2e3326333Meyers-1905	Scirpus	['S. gracilis']	['  Nees', '']
6030	d2e3326333Meyers-1905	Scirpus	['S. pygmaea']	['  Kunth', '']
6031	d2e3326593Meyers-1905	Scleroderma	['S. vulgare']	['  Fr']
6032	d2e3326593Meyers-1905	Scleroderma	['S. aurantiacum']	['  Bull']
6033	d2e3326593Meyers-1905	Scleroderma	['S. Bovista']	['  Fr']
6034	d2e3326822Meyers-1905	Scolopendrĭum	['S. vulgare']	['  Sm']
6035	d2e3326822Meyers-1905	Scolopendrĭum	['S. Hemionitis']	['  Cav']
6036	d2e3327116Meyers-1905	Scopolĭa	['S. carniolica']	['  Jacq']
6037	d2e3327360Meyers-1905	Scorzonēra	['S. hispanica']	['  L']
6038	d2e3328080Meyers-1905	Scrope	['Quarterly', '  Journal of the Geological Society']	['']
6039	d2e3328129Meyers-1905	Scrophularĭa	['S. nodosa']	['  L']
6040	d2e3328632Meyers-1905	Scybalĭum	[]	['Schott', '. ']
6041	d2e3328632Meyers-1905	Scybalĭum	['et']	['  Endl']
6042	d2e3328632Meyers-1905	Scybalĭum	[]	['Schott', '. ']
6043	d2e3328632Meyers-1905	Scybalĭum	['et']	['  Endl']
6044	d2e3331542Meyers-1905	Sedan [2]	['La journée', '  de S']	[]
6045	d2e3332329Meyers-1905	Sedum	['S. acre']	['  L']
6046	d2e3332329Meyers-1905	Sedum	['S. album']	['  L']
6047	d2e3332329Meyers-1905	Sedum	['S. reflexum']	['  L']
6048	d2e3332329Meyers-1905	Sedum	['S. maximum', '  Sut']	[]
6049	d2e3332329Meyers-1905	Sedum	['S. Telephium']	['  L']
6050	d2e3332329Meyers-1905	Sedum	['S. japonicum']	['  Sieb', '']
6051	d2e3333120Meyers-1905	Seebär [1]	['O. ursina']	['  Pér']
6052	d2e3333120Meyers-1905	Seebär [1]	['O. jubata']	['  Desm']
6053	d2e3333120Meyers-1905	Seebär [1]	['O. Stelleri']	['  Less']
6054	d2e3333217Meyers-1905	Seebarbe	['M. barbatus']	['  L']
6055	d2e3333217Meyers-1905	Seebarbe	['M. Surmuletus']	['  L']
6056	d2e3333273Meyers-1905	Seebarsch	['L. Lupus']	['  Cuv']
6057	d2e3334756Meyers-1905	Seehund	['Phoca vitulina']	['  L']
6058	d2e3334756Meyers-1905	Seehund	['P. groenlandica']	['  Nilss']
6059	d2e3334756Meyers-1905	Seehund	['Halichoerus']	['] ']
6060	d2e3334756Meyers-1905	Seehund	['grypus']	['  Nilss']
6061	d2e3334756Meyers-1905	Seehund	['Leptonix monachus']	['  Wagn']
6062	d2e3335254Meyers-1905	Seekatze	['C. monstrosa']	['  L']
6063	d2e3337249Meyers-1905	Seemoos	['Sertularia argentea', '  Ell, Sol']	[]
6064	d2e3337450Meyers-1905	Seeotter [2]	['E. marina']	['  Erxl']
6065	d2e3337564Meyers-1905	Seepferdchen	['H. antiquorum']	['  L']
6066	d2e3338735Meyers-1905	Seeschlangen	['Platurus fesciatus']	['  Latr']
6067	d2e3338735Meyers-1905	Seeschlangen	['Hydrophis cyanocincta']	['  Gthr']
6068	d2e3338735Meyers-1905	Seeschlangen	['Pelamis bicolor']	['  Daud']
6069	d2e3338845Meyers-1905	Seeschwalbe	['S. caspia']	['  Pall', '']
6070	d2e3338845Meyers-1905	Seeschwalbe	['S. hirundo']	['  L']
6071	d2e3338845Meyers-1905	Seeschwalbe	['S. minuta']	['  L']
6072	d2e3339550Meyers-1905	Seetaucher	['U. imber', '  Gunn']	[]
6073	d2e3339550Meyers-1905	Seetaucher	['U. arcticus']	['  L']
6074	d2e3339550Meyers-1905	Seetaucher	['U. lumme', '  Gunn']	[]
6075	d2e3339677Meyers-1905	Seeteufel	['L. piscatorius']	['  L']
6076	d2e3340350Meyers-1905	Seewolf	['A. Lupus']	['  L']
6077	d2e3341660Meyers-1905	Segler [3]	['A. apus']	['  L']
6078	d2e3341660Meyers-1905	Segler [3]	['A. melba']	['  L']
6079	d2e3343768Meyers-1905	Seidenaffe	['H. leonina']	['  Ill']
6080	d2e3343768Meyers-1905	Seidenaffe	['H. rosalia']	['  Geoffr']
6081	d2e3343768Meyers-1905	Seidenaffe	['H. Jacchus']	['  L']
6082	d2e3344146Meyers-1905	Seidenschwanz	['B.[Ampelis] garrula']	['  L']
6083	d2e3344205Meyers-1905	Seidenspinner	['Bombyx mori']	['  L', '']
6084	d2e3344205Meyers-1905	Seidenspinner	['Nosema bombycis', '  Näg']	[]
6085	d2e3344205Meyers-1905	Seidenspinner	['Botrytis Bassiana']	['  de By']
6086	d2e3349262Meyers-1905	Selaginella	['S. Kraussiana', '  Kze']	[]
6087	d2e3349262Meyers-1905	Selaginella	[', S. apus']	[]
6088	d2e3349262Meyers-1905	Selaginella	['S. erythropus', '  Spring']	[]
6089	d2e3349262Meyers-1905	Selaginella	[', S. Martensii']	[]
6090	d2e3349262Meyers-1905	Selaginella	['S. lepidophylla', '  Spring']	[]
6091	d2e3352938Meyers-1905	Semecarpus	['S. Anacardium']	['  L. fil']
6092	d2e3354828Meyers-1905	Sempervīvum	['arboreum']	['  L']
6093	d2e3354828Meyers-1905	Sempervīvum	['S. tectorum']	['  L']
6094	d2e3356148Meyers-1905	Senecĭo	['S. vulgaris']	['  L']
6095	d2e3356148Meyers-1905	Senecĭo	['S. vernalis', '  K']	[]
6096	d2e3356148Meyers-1905	Senecĭo	['S. elegans']	['  L']
6097	d2e3356148Meyers-1905	Senecĭo	['S. Giesebrechtii']	['  hort']
6098	d2e3356148Meyers-1905	Senecĭo	['S. cruentus', '  D C']	[]
6099	d2e3356148Meyers-1905	Senecĭo	['Cineraria hybrida']	['  Willd']
6100	d2e3356869Meyers-1905	Senf	['S. alba']	['  L']
6101	d2e3356869Meyers-1905	Senf	['Brassica Sinapistrum']	['  Boiss']
6102	d2e3356869Meyers-1905	Senf	[', S. arvensis']	[]
6103	d2e3356869Meyers-1905	Senf	[]	['Koch', ', ']
6104	d2e3356869Meyers-1905	Senf	['Sinapis nigra']	['  L']
6105	d2e3356869Meyers-1905	Senf	['S. juncea']	['  L']
6106	d2e3356869Meyers-1905	Senf	['Hook fil']	['. ']
6107	d2e3356869Meyers-1905	Senf	['et', '  Thoms']	[]
6108	d2e3360264Meyers-1905	Septembrisieren	['Les massacres', '  de Septembre']	['']
6109	d2e3360796Meyers-1905	Septorĭa	['S. piricola', '  Derm.']	['']
6110	d2e3360796Meyers-1905	Septorĭa	['S. graminum', '  Derm']	[]
6111	d2e3360796Meyers-1905	Septorĭa	[', S. Briosiana']	[]
6112	d2e3360796Meyers-1905	Septorĭa	['S. glumarum', '  Pass']	[]
6113	d2e3360796Meyers-1905	Septorĭa	['S. Avenae']	['  Fr']
6114	d2e3360796Meyers-1905	Septorĭa	['S. hydrangeae', '  Bizz']	[]
6115	d2e3360796Meyers-1905	Septorĭa	['S. parasitica', '  thor']	[]
6116	d2e3361272Meyers-1905	Sequōja	['S. sempervirens']	['  Endl']
6117	d2e3361272Meyers-1905	Sequōja	['Taxodium sempervirens']	['  Lamb']
6118	d2e3361272Meyers-1905	Sequōja	['S. gigantea', '  Torr']	[]
6119	d2e3361272Meyers-1905	Sequōja	['Wellingtonia gigantea']	['  Lindl']
6120	d2e3361272Meyers-1905	Sequōja	[', Washingtonia californica']	[]
6121	d2e3363855Meyers-1905	Serenaea	['S. serrulata', '  Hook fil']	[]
6122	d2e3363855Meyers-1905	Serenaea	['S. arborescens', '  Sargent']	['']
6123	d2e3365876Meyers-1905	Serratŭla	['S. tinctoria']	['  L']
6124	d2e3367389Meyers-1905	Sesămum	['S. indicum']	['  DC']
6125	d2e3367389Meyers-1905	Sesămum	['S. orientale']	['  L']
6126	d2e3368205Meyers-1905	Setarĭa	['S. italica']	['  L']
6127	d2e3368205Meyers-1905	Setarĭa	['S. viridis']	['  Beauv']
6128	d2e3368205Meyers-1905	Setarĭa	['S. verticillata']	['  Beauv']
6129	d2e3371817Meyers-1905	Sforza	['Della', '  famiglia S']	[]
6130	d2e3374802Meyers-1905	Shorēa	['S. selanica']	['  Bl']
6131	d2e3374802Meyers-1905	Shorēa	['S. Wiesneri', '  Schiffn']	[]
6132	d2e3378816Meyers-1905	Sida	['S. tiliaefolia']	['  Fisch']
6133	d2e3378816Meyers-1905	Sida	['S. retusa']	['  L']
6134	d2e3379317Meyers-1905	Sideroxўlon	['S. triflorum']	['  Vahl', '']
6135	d2e3379317Meyers-1905	Sideroxўlon	['S. inerme']	['  L']
6136	d2e3379317Meyers-1905	Sideroxўlon	['S. nitidum']	['  Bl']
6137	d2e3379317Meyers-1905	Sideroxўlon	['S. attenuatam']	['  Bl']
6138	d2e3379872Meyers-1905	Sieb.	[]	['Sieb', '. ']
6139	d2e3379872Meyers-1905	Sieb.	['et', '  Enée']	[]
6140	d2e3380811Meyers-1905	Siebenschläfer [2]	['Myoxus Glis']	['  Schreb']
6141	d2e3380811Meyers-1905	Siebenschläfer [2]	[', Glis vulgaris']	[]
6142	d2e3380811Meyers-1905	Siebenschläfer [2]	['Eliomys Nitela']	['  Wagn']
6143	d2e3380811Meyers-1905	Siebenschläfer [2]	['Muscardinus avellanarius']	['  Wagn']
6144	d2e3388841Meyers-1905	Silēne	['S. pendula']	['  L']
6145	d2e3388841Meyers-1905	Silēne	['S. acaulis']	['  L', '']
6146	d2e3388841Meyers-1905	Silēne	['S. macrosolen']	['  Steud']
6147	d2e3390175Meyers-1905	Silphĭum	['S. laciniatum']	['  L']
6148	d2e3391068Meyers-1905	Silўbum	['S. Marianum']	['  Gärtn']
6149	d2e3391128Meyers-1905	Simaba	['S. Cedron']	['  Planch']
6150	d2e3391252Meyers-1905	Simarūba	['S. amara']	['  Aubl']
6151	d2e3391252Meyers-1905	Simarūba	['S. officinalis', '  Macf']	[]
6152	d2e3391252Meyers-1905	Simarūba	['S. excelsa']	['  DC']
6153	d2e3391252Meyers-1905	Simarūba	['Picrasma excelsa']	['  Planch', '']
6154	d2e3396104Meyers-1905	Sinningĭa	['Bent']	['. ']
6155	d2e3396104Meyers-1905	Sinningĭa	['et']	['  Hook']
6156	d2e3398909Meyers-1905	Sisyrinchĭum	['S. anceps']	['  L']
6157	d2e3398909Meyers-1905	Sisyrinchĭum	['S. Bermudianum']	['  L']
6158	d2e3400040Meyers-1905	Sium	['S. latifolium']	['  L']
6159	d2e3400040Meyers-1905	Sium	['S. angustifolium']	['  L']
6160	d2e3400040Meyers-1905	Sium	['Berula angustifolia', '  Kch']	[]
6161	d2e3400162Meyers-1905	Sivatheriden	['Helladotherium', '  Gaudry']	['']
6162	d2e3400162Meyers-1905	Sivatheriden	[]	['Falc', '. ']
6163	d2e3400162Meyers-1905	Sivatheriden	['et', '  Cautl']	[]
6164	d2e3400162Meyers-1905	Sivatheriden	[]	['Falc', '. ']
6165	d2e3400162Meyers-1905	Sivatheriden	['et', '  Cautl']	[]
6166	d2e3400162Meyers-1905	Sivatheriden	[', Hydaspitherium']	[]
6167	d2e3400162Meyers-1905	Sivatheriden	['Urmiatherium', '  Rodler']	['']
6168	d2e3404375Meyers-1905	Skink	['Scincus officinalis']	['  Laur']
6169	d2e3405849Meyers-1905	Skolopénder	['S. Lucasi']	['  L']
6170	d2e3406381Meyers-1905	Skorpione	['Buthus occitanus', '  Am']	[]
6171	d2e3406381Meyers-1905	Skorpione	['Scorpio carpathicus']	['  L']
6172	d2e3406381Meyers-1905	Skorpione	[', S. europaeus']	[]
6173	d2e3406436Meyers-1905	Skorpionfliegen	['Panorpa communis']	['  L']
6174	d2e3410861Meyers-1905	Smilax	['S. aspera']	['  L']
6175	d2e3410861Meyers-1905	Smilax	['S. rotundifolia']	['  L']
6176	d2e3410861Meyers-1905	Smilax	['S. Sassaparilla']	['  L']
6177	d2e3416036Meyers-1905	Sohm	['Lex', '  Ripuaria']	['']
6178	d2e3416372Meyers-1905	Soja	['Glycine']	['  L']
6179	d2e3416372Meyers-1905	Soja	[]	['Sieb', '. ']
6180	d2e3416372Meyers-1905	Soja	['et']	['  Zucc']
6181	d2e3416372Meyers-1905	Soja	['G. hispida', '  Moench']	[]
6182	d2e3417195Meyers-1905	Solānum	['S. Dulcamara']	['  L']
6183	d2e3417195Meyers-1905	Solānum	['S. esculentum', '  Dun']	[]
6184	d2e3417195Meyers-1905	Solānum	['S. Melongena']	['  L']
6185	d2e3417195Meyers-1905	Solānum	['S. nigrum']	['  L']
6186	d2e3417195Meyers-1905	Solānum	['S. villosum']	['  Lam']
6187	d2e3417195Meyers-1905	Solānum	['S. miniatum']	['  Bernh']
6188	d2e3417195Meyers-1905	Solānum	['S. aethiopicum']	['  L']
6189	d2e3417195Meyers-1905	Solānum	['S. edule']	['  Schum']
6190	d2e3417195Meyers-1905	Solānum	['S. macrocarpum']	['  L']
6191	d2e3417195Meyers-1905	Solānum	['S. robustum']	['  Wendl']
6192	d2e3417195Meyers-1905	Solānum	['S. aculeatissimum']	['  hort']
6193	d2e3417195Meyers-1905	Solānum	['S. atropurpureum']	['  Schrank', '']
6194	d2e3417195Meyers-1905	Solānum	['S. jasminoides']	['  Paxt']
6195	d2e3417195Meyers-1905	Solānum	['S. Wendlandii', '  Hook. fil']	[]
6196	d2e3417195Meyers-1905	Solānum	['S. pseudo-capsicum']	['  L']
6197	d2e3417195Meyers-1905	Solānum	['S. Commersoni', '  Soir']	[]
6198	d2e3417769Meyers-1905	Soldanella	['S. alpina']	['  L', '']
6199	d2e3417769Meyers-1905	Soldanella	['S. pusilla']	['  Baumg']
6200	d2e3418857Meyers-1905	Solidāgo	['S. canadensis']	['  L']
6201	d2e3418857Meyers-1905	Solidāgo	['S. Virgaurea']	['  L']
6202	d2e3419977Meyers-1905	Solmisation	['ancte']	['  ']
6203	d2e3419977Meyers-1905	Solmisation	['I', ' oannes']	['']
6204	d2e3419977Meyers-1905	Solmisation	['ancte']	['  ']
6205	d2e3419977Meyers-1905	Solmisation	['I', ' oannes']	['']
6206	d2e3423901Meyers-1905	Sonchus	['S. paluster']	['  L']
6207	d2e3424397Meyers-1905	Sonerila	['Cassebeeria', '  Dennst']	[]
6208	d2e3424397Meyers-1905	Sonerila	['S. margaritacea', '  Krasser']	['']
6209	d2e3425715Meyers-1905	Sonnenfisch	['Z. faber']	['  L']
6210	d2e3425715Meyers-1905	Sonnenfisch	['Eupomotis aureus', '  Jordan']	['']
6211	d2e3426340Meyers-1905	Sonnenralle	['E. helias']	['  Ill']
6212	d2e3428891Meyers-1905	Sophŏra	['S. japonica']	['  L']
6213	d2e3428891Meyers-1905	Sophŏra	['S. tomentosa']	['  L']
6214	d2e3429607Meyers-1905	Sorbus	['Pirus']	['  Tourn']
6215	d2e3429607Meyers-1905	Sorbus	['S. arbutifolia']	['  Nutt']
6216	d2e3429607Meyers-1905	Sorbus	['S. heterophylla', '  Rchb']	[]
6217	d2e3429607Meyers-1905	Sorbus	['S. aucuparia']	['  L']
6218	d2e3429607Meyers-1905	Sorbus	['rossica', '  Späth']	['']
6219	d2e3429607Meyers-1905	Sorbus	['moravica', '  Zengerling']	['']
6220	d2e3429607Meyers-1905	Sorbus	[]	['S', '. ']
6221	d2e3429607Meyers-1905	Sorbus	['Aria']	['  Crtz']
6222	d2e3429607Meyers-1905	Sorbus	['S. torminalis']	['  L']
6223	d2e3429607Meyers-1905	Sorbus	['S. domestica']	['  L']
6224	d2e3430135Meyers-1905	Sorghum	['Andropogon']	['  L']
6225	d2e3430135Meyers-1905	Sorghum	['S. halepense']	['  Pers']
6226	d2e3430135Meyers-1905	Sorghum	['Andropogon arundinaceus']	['  Scop']
6227	d2e3430135Meyers-1905	Sorghum	['A. sorghum', '  Brot']	[]
6228	d2e3430135Meyers-1905	Sorghum	[', S. vulgare']	[]
6229	d2e3430135Meyers-1905	Sorghum	[]	['var', '. ']
6230	d2e3430135Meyers-1905	Sorghum	['saccharatum (S. saccharatum']	['  Pers']
6231	d2e3432116Meyers-1905	Soulié	['Les deux cadavres«, »Le magnétiseur«, »Le vicomte', '  de Béziers«, »Le comte de Toulouse']	['']
6232	d2e3433781Meyers-1905	Sowerby, James	['Conchological', '  illustrations']	['']
6233	d2e3437196Meyers-1905	Spanĭen	['Historia de España y de la civilización', '  Española']	['']
6234	d2e3438800Meyers-1905	Spanische Literatur	['Romancero', '  General']	['']
6235	d2e3438800Meyers-1905	Spanische Literatur	['Coleccion de autores', '  españoles']	['']
6236	d2e3442357Meyers-1905	Spanner [2]	['Hibernia defoliaria']	['  L']
6237	d2e3442357Meyers-1905	Spanner [2]	['Cheimatobia, Acidalia']	['] ']
6238	d2e3442357Meyers-1905	Spanner [2]	['brumata']	['  L']
6239	d2e3442357Meyers-1905	Spanner [2]	['Fidonia piniaria']	['  L']
6240	d2e3442357Meyers-1905	Spanner [2]	['Zerene grossulariata']	['  L']
6241	d2e3442357Meyers-1905	Spanner [2]	['Amphidasis betularia']	['  L']
6242	d2e3442357Meyers-1905	Spanner [2]	['Pericallia [Geometra] syringaria']	['  L']
6243	d2e3443151Meyers-1905	Sparaxis	['S. tricolor']	['  Ker']
