	EntryID	Headword	Results
1341	d3e192122Brockhaus-1809	Philomele	Tereus
1342	d3e192178Brockhaus-1809	Phlogistische Luft	atmosphärische Luft
1343	d3e192227Brockhaus-1809	Phrygien	Midas
1344	d3e192241Brockhaus-1809	Phryne	Hetären
1345	d3e192241Brockhaus-1809	Phryne	Xenocrates
1346	d3e192260Brockhaus-1809	Piano-Forte	Fortepiano
1347	d3e192399Brockhaus-1809	Der Pickelhäring	Harlekin
1348	d3e192481Brockhaus-1809	Der Pilot	Lotsen
1349	d3e192561Brockhaus-1809	Piraten (piratae)	Seeräuber
1350	d3e192656Brockhaus-1809	Pittacus	Alcäus
1351	d3e192687Brockhaus-1809	Pius II.	Picolomini
1352	d3e192762Brockhaus-1809	Planisphärium	Astrolabium
1353	d3e192776Brockhaus-1809	Plantagen	Colonie
1354	d3e192821Brockhaus-1809	Das Plectrum	Lyra
1355	d3e192835Brockhaus-1809	Die Plejaden	Hyaden
1356	d3e192961Brockhaus-1809	Pohlen	Dissidenten
1357	d3e192961Brockhaus-1809	Pohlen	Revolution von Pohlen
1358	d3e192961Brockhaus-1809	Pohlen	Kosciusko
1359	d3e192961Brockhaus-1809	Pohlen	Starost
1360	d3e192961Brockhaus-1809	Pohlen	Dissidenten
1361	d3e193534Brockhaus-1809	Polizei	Regalien
1362	d3e193548Brockhaus-1809	Pollux	Zwillinge
1363	d3e193658Brockhaus-1809	Polyidos	Glaucus
1364	d3e193903Brockhaus-1809	Portugall	Lissabon
1365	d3e193903Brockhaus-1809	Portugall	Pombal
1366	d3e193977Brockhaus-1809	Poseidon	Neptun
1367	d3e194027Brockhaus-1809	Potasche	Alkali
1368	d3e194122Brockhaus-1809	Pozzolana	Puzzolana
1369	d3e194156Brockhaus-1809	Die Präbende	Renten
1370	d3e194272Brockhaus-1809	Prämissen	Syllogismus
1371	d3e194286Brockhaus-1809	Präscription	Verjährung
1372	d3e194322Brockhaus-1809	Pragmatische Sanction	Sanctiopragm
1373	d3e194348Brockhaus-1809	Praxis	Theorie
1374	d3e194442Brockhaus-1809	Der Preßburger Friede	Oestreich
1375	d3e194614Brockhaus-1809	Priamus	Trojas
1376	d3e194685Brockhaus-1809	Principal-Commissarius	Reichstag
1377	d3e194775Brockhaus-1809	Das Probejahr	Noviciat
1378	d3e194806Brockhaus-1809	Probst	Stift
1379	d3e194820Brockhaus-1809	Procris	Cephalus
1380	d3e194835Brockhaus-1809	Procrustes	Sciron
1381	d3e195064Brockhaus-1809	Provincial	Stift
1382	d3e195147Brockhaus-1809	Ptisane	Tisane
1383	d3e195263Brockhaus-1809	Jemeljan Pugatschew	Roskolniken
1384	d3e195311Brockhaus-1809	Pulver	Schießpulver
1385	d3e195328Brockhaus-1809	Punktirmanier	Kupferstecherkunst
1386	d3e195374Brockhaus-1809	Pylades	Orestes
1387	d3e195402Brockhaus-1809	Pyramus	Thisbe
1388	d3e195483Brockhaus-1809	Pyrrho	Skeptiker
1389	d3e195499Brockhaus-1809	Pythia	Orakel
1390	d3e195516Brockhaus-1809	Pythias	Damon
1391	d3e195870Brockhaus-1809	Don Quixotte	Cervantes
1392	d3e195924Brockhaus-1809	Die Raa	Rah
1393	d3e196029Brockhaus-1809	Bouthillier de Rancé	Trappisten-Orden
1394	d3e196113Brockhaus-1809	Die Realisten und Nominalisten	Scholastiker
1395	d3e196178Brockhaus-1809	Redegast	Radegast
1396	d3e196268Brockhaus-1809	Register	Orgel
1397	d3e196282Brockhaus-1809	Reichs-Marschall	Marschall
1398	d3e196572Brockhaus-1809	Rheingrafen	Raugrafen
1399	d3e196633Brockhaus-1809	Ridegast	Radegast
1400	d3e196698Brockhaus-1809	Risalit	Corps
1401	d3e196739Brockhaus-1809	Rizzio	Maria Stuart
1402	d3e196949Brockhaus-1809	Rohan	de la Motte
1403	d3e197153Brockhaus-1809	Roxolane	Soliman
1404	d3e197276Brockhaus-1809	Runstäbe	Runen
1405	d3e197408Brockhaus-1809	Sabellianer	Noetianer
1406	d3e197529Brockhaus-1809	Salm	Lachs
1407	d3e197560Brockhaus-1809	Salzwerk	Saline
1408	d3e197654Brockhaus-1809	Sapaten	Zapaten
1409	d3e197719Brockhaus-1809	Die Sarmaten	Slaven
1410	d3e197893Brockhaus-1809	Das Schäfergedicht	Ekloge
1411	d3e198013Brockhaus-1809	Scheitelpunct	Zenith
1412	d3e198080Brockhaus-1809	Die Schiffrose	Windrose
1413	d3e198183Brockhaus-1809	Der Schmelz	Schmalte
1414	d3e198215Brockhaus-1809	Der Schörl	Turmalin
1415	d3e198388Brockhaus-1809	Schwimmende Batterien	Elliot
1416	d3e198403Brockhaus-1809	Schwingung	Vibration
1417	d3e198660Brockhaus-1809	Sicilien	Sicilianische Vesper
1418	d3e198660Brockhaus-1809	Sicilien	Neapel
1419	d3e198719Brockhaus-1809	Siedelhöfe	Sattelhöfe
1420	d3e198789Brockhaus-1809	Die Societäts	Tatowiren
1421	d3e198932Brockhaus-1809	Sophonisbe	Masinissa
1422	d3e199091Brockhaus-1809	Der spanische Successions-(Erbfolge-) Krieg	Tories
1423	d3e199149Brockhaus-1809	Sparti	Cadmus
1424	d3e199281Brockhaus-1809	Das Stahlspiel	Karillon
1425	d3e199446Brockhaus-1809	Die Sternwarte	Observatorium
1426	d3e199791Brockhaus-1809	Suovetaurilia	Lustrum
1427	d3e199831Brockhaus-1809	Sylla	Sulla
1428	d3e199927Brockhaus-1809	Synedrium	Sanhedrin
1429	d3e200194Brockhaus-1809	Tanaquil	Tarquinius
1430	d3e200225Brockhaus-1809	Das Tatowiren	Washington-Inseln
1431	d3e200283Brockhaus-1809	Taurocephalus	Bacchus
1432	d3e200322Brockhaus-1809	Tauropolus	Diana
1433	d3e200409Brockhaus-1809	Telea (Mythol.)	Juno
1434	d3e200539Brockhaus-1809	Die Theomantie	Bauchredner
1435	d3e200562Brockhaus-1809	Theramenes	Lysander
1436	d3e200607Brockhaus-1809	St. Thomas	Virginien-Inseln
1437	d3e200621Brockhaus-1809	Thrym	Thor
1438	d3e200669Brockhaus-1809	Tigranes	Mithridates
1439	d3e200770Brockhaus-1809	Das Grosherzogthum Toscana	Leopold
1440	d3e200965Brockhaus-1809	Trafalgar	Nelson
1441	d3e201110Brockhaus-1809	Der Tribut	Tribunus
1442	d3e201234Brockhaus-1809	Trogus Pompejus	Justinus
1443	d3e201249Brockhaus-1809	Die Trommel	Vaucanson
1444	d3e201311Brockhaus-1809	Ehrenfried Walther von Tschirnhausen	Meißner Porzellan-Fabrik
1445	d3e201354Brockhaus-1809	Die Türkei	Mahomeds
1446	d3e201354Brockhaus-1809	Die Türkei	Janitscharen
1447	d3e201354Brockhaus-1809	Die Türkei	Tamerlan
1448	d3e201354Brockhaus-1809	Die Türkei	Scanderbeg
1449	d3e201354Brockhaus-1809	Die Türkei	Sobieski
1450	d3e201354Brockhaus-1809	Die Türkei	Servien
1451	d3e201354Brockhaus-1809	Die Türkei	Muhamedaner
1452	d3e201354Brockhaus-1809	Die Türkei	Ulema
1453	d3e201354Brockhaus-1809	Die Türkei	Großvezier
1454	d3e201354Brockhaus-1809	Die Türkei	Reis-Effendi
1455	d3e201354Brockhaus-1809	Die Türkei	Effendi
1456	d3e201354Brockhaus-1809	Die Türkei	Tefterdar
1457	d3e201354Brockhaus-1809	Die Türkei	Molla
1458	d3e201354Brockhaus-1809	Die Türkei	Janitscharen, Spahis
1459	d3e201354Brockhaus-1809	Die Türkei	Spahis
1460	d3e201354Brockhaus-1809	Die Türkei	Servien
1461	d3e201815Brockhaus-1809	Tyndareus	Leda
1462	d3e201920Brockhaus-1809	Ungarn	Tököly
1463	d3e201920Brockhaus-1809	Ungarn	Carpathen
1464	d3e202392Brockhaus-1809	Unterschlächtig	Oberschlächtig
1465	d3e202454Brockhaus-1809	Usucapion	Verjährung
1466	d3e202500Brockhaus-1809	Valeria Messalina	Messalina
1467	d3e202590Brockhaus-1809	Vaucanson	Automat
1468	d3e202590Brockhaus-1809	Vaucanson	Trommel
1469	d3e202645Brockhaus-1809	Der St. Veits-Tanz	Tarantelstich
1470	d3e202778Brockhaus-1809	Venedig	Sieben Inseln-Republik
1471	d3e202778Brockhaus-1809	Venedig	Doge
1472	d3e203055Brockhaus-1809	Victrix	Paris
1473	d3e203135Brockhaus-1809	Vindicta	Manumissio
1474	d3e203181Brockhaus-1809	Viper	Natter
1475	d3e203224Brockhaus-1809	Virgula divinatoria - mercurialis	Wünschelruthe
1476	d3e203238Brockhaus-1809	Vishnu	Wistnu
1477	d3e203388Brockhaus-1809	Der Vorritt	Rittersprung
1478	d3e203402Brockhaus-1809	Der Vorsprung	Risalit
1479	d3e203416Brockhaus-1809	Isaac Voß	Schröckh
1480	d3e203568Brockhaus-1809	Wahrsager	Auspicien
1481	d3e203568Brockhaus-1809	Wahrsager	Astrologie
1482	d3e203568Brockhaus-1809	Wahrsager	Rhabdomantie
1483	d3e203568Brockhaus-1809	Wahrsager	Chiromantie
1484	d3e203769Brockhaus-1809	Der Wallschild	Ravelin
1485	d3e203922Brockhaus-1809	Die Washington-Inseln	Tatowiren
1486	d3e203957Brockhaus-1809	Das Wasserschiff	Kameel
1487	d3e204004Brockhaus-1809	Der Wasserstoff	Oxygen
1488	d3e204004Brockhaus-1809	Der Wasserstoff	Sauerstoff
1489	d3e204544Brockhaus-1809	George Whitefield	Wesley
1490	d3e204583Brockhaus-1809	Windharfe	Aeolusharfe
1491	d3e204632Brockhaus-1809	Wirtemberg (Würtemberg)	Stuttgard
1492	d3e204978Brockhaus-1809	Das wüthende Heer	Wodan
1493	d3e205124Brockhaus-1809	Zamolxis	Barden
1494	d3e205148Brockhaus-1809	Zapaten (Sapaten)	Wirthschaften
1495	d3e205165Brockhaus-1809	Zapfenstreich	Retraite
1496	d3e205179Brockhaus-1809	Zaungerichte	Pfalgericht
1497	d3e205256Brockhaus-1809	Zerbst	Anhalt
1498	d3e205327Brockhaus-1809	Zethus	Amphion
1499	d3e205327Brockhaus-1809	Zethus	Zethus
1500	d3e205425Brockhaus-1809	Der Ziehschacht	Schacht
1501	d3e205505Brockhaus-1809	Der Zins	Renten
1502	d3e205505Brockhaus-1809	Der Zins	Leihbank
1503	d3e205505Brockhaus-1809	Der Zins	Assecuranz
1504	d3e205670Brockhaus-1809	Zittau	Oybin
1505	d3e205834Brockhaus-1809	Der Zottenberg	Zobtenberg
1506	d3e205891Brockhaus-1809	Zwang und Bann	Zent-Gericht
1507	d3e7249Brockhaus-1809	Die Bauart	Münster
1508	d3e7799Brockhaus-1809	Belles Lettres	schöne Wissenschaften
1509	d3e10761Brockhaus-1809	Der Burgundische Kreis	Niederlande
1510	d3e12808Brockhaus-1809	Carl der sechste	Aachner Frieden
1511	d3e13056Brockhaus-1809	Carolina Mathildis	Struensee
1512	d3e19601Brockhaus-1809	Das Divinations-Vermögen	Clairvoyant
1513	d3e23780Brockhaus-1809	Johann Ludwig von Fiesco	Doria
1514	d3e27295Brockhaus-1809	Gefle	Gustav
1515	d3e46325Brockhaus-1809	Ludwig der dreizehnte	Richelieu
1516	d3e81170Brockhaus-1809	Das Königreich Portugal	wenig benutzen Weinbau Bienenzucht
1517	d3e115620Brockhaus-1809	Das Simultäneum	Normaljahr
1518	d3e134964Brockhaus-1809	Die Troubadours	Herders Briefe zur Beförderung der Humanität
1519	d3e158942Brockhaus-1809	Chargé d'Affaires	Agent
1520	d3e164792Brockhaus-1809	John Duns	Scholastiker
1521	d3e172328Brockhaus-1809	Die Hellebarde	Streitaxt
1522	d3e142Brockhaus-1809	Der abgezogene Begriff	abstracte Begriff
1523	d3e256Brockhaus-1809	Die Academie	Akademie
1524	d3e439Brockhaus-1809	Das Acidum	Säure
1525	d3e455Brockhaus-1809	Der Act	Akademie
1526	d3e555Brockhaus-1809	Die beiden Adams	Nordamerika
1527	d3e652Brockhaus-1809	Admet	Alceste
1528	d3e803Brockhaus-1809	Die Aeneide	Iliade
1529	d3e1299Brockhaus-1809	Ain	Departements von Frankreich
1530	d3e1313Brockhaus-1809	Aisne	Departements von Frankreich
1531	d3e1521Brockhaus-1809	Carl Eduard, Graf von Albani	Prätendent von England
1532	d3e1571Brockhaus-1809	Alcali	Alkali
1533	d3e1679Brockhaus-1809	Alekto	Furien
1534	d3e1757Brockhaus-1809	Alexandriner	Hexameter
1535	d3e1794Brockhaus-1809	Die Algebra	Analysis
1536	d3e1794Brockhaus-1809	Die Algebra	Analysis
1537	d3e1839Brockhaus-1809	Aligheri	Dante
1538	d3e1853Brockhaus-1809	Das Alkali	Acidum
1539	d3e1964Brockhaus-1809	Allegro	Adagio
1540	d3e2008Brockhaus-1809	Allier	Departements von Frankreich
1541	d3e2023Brockhaus-1809	Das Allodium	Lehen
1542	d3e2077Brockhaus-1809	Die obern Alpen	Departements von Frankreich
1543	d3e2091Brockhaus-1809	Die niedern Alpen	Departements von Frankreich
1544	d3e2834Brockhaus-1809	Anchises	Aeneas
1545	d3e3093Brockhaus-1809	Anna Bullen	Bullen
1546	d3e3433Brockhaus-1809	Die antiphlogistische Chemie	dephlogistisirte Luft
1547	d3e3471Brockhaus-1809	Der Antipode	Aequator
1548	d3e3687Brockhaus-1809	Aphrodite	Venus
1549	d3e3957Brockhaus-1809	Der Aräometer	specifisch
1550	d3e4136Brockhaus-1809	Ardeche	Departements von Frankreich
1551	d3e4150Brockhaus-1809	Ardennes	Departements von Frankreich
1552	d3e4216Brockhaus-1809	Die Argonauten	Manen
1553	d3e4751Brockhaus-1809	Die Assemblec	National-Versammlung
1554	d3e4984Brockhaus-1809	Atlas [2]	Titanen
1555	d3e5146Brockhaus-1809	Aube	Departements von Frankreich
1556	d3e5160Brockhaus-1809	Aude	Departements von Frankreich
1557	d3e5244Brockhaus-1809	Augustus	Antonius
1558	d3e5263Brockhaus-1809	Aulis	Iphigenia
1559	d3e5445Brockhaus-1809	Aveyron	Departements von Frankreich
1560	d3e5519Brockhaus-1809	Die Axe	Aequator
1561	d3e5578Brockhaus-1809	Das Babylonische Reich	Assyrien
1562	d3e5652Brockhaus-1809	Bacchus	Semele
1563	d3e5810Brockhaus-1809	Badensche Friede	Spanischer Successionskrieg
1564	d3e5973Brockhaus-1809	Die Ballade	Romanze
1565	d3e6015Brockhaus-1809	Das Ballet	Ballet
1566	d3e6263Brockhaus-1809	Der Bann	Acht. Der Kirchenbann
1567	d3e6424Brockhaus-1809	Barca	Barbarei
1568	d3e6486Brockhaus-1809	Bareuth	Bayreuth
1569	d3e6511Brockhaus-1809	Barnave	Feuillans
1570	d3e6719Brockhaus-1809	Barthelemy	Anacharsis
1571	d3e6734Brockhaus-1809	Barthelemy [2]	Baseler Friede
1572	d3e6773Brockhaus-1809	Der Bascha	Bassa
1573	d3e7320Brockhaus-1809	Baucis	Philemon
1574	d3e7392Brockhaus-1809	Baxen	Boxen
1575	d3e7421Brockhaus-1809	Bayern	Aachner Friede
1576	d3e7421Brockhaus-1809	Bayern	Bayerischer Successionskrieg
1577	d3e7515Brockhaus-1809	Bayreuth	Anspach
1578	d3e7783Brockhaus-1809	Bellerophon	Pegasus
1579	d3e7843Brockhaus-1809	Benares	Rajah
1580	d3e7983Brockhaus-1809	Bentabolle	Tallien
1581	d3e8044Brockhaus-1809	Der Berg	Jacobiner
1582	d3e8287Brockhaus-1809	Der Bey	Dey
1583	d3e8406Brockhaus-1809	Blanchard	Aërostat
1584	d3e8421Brockhaus-1809	Blason	Heraldik
1585	d3e8510Brockhaus-1809	Die Pariser Bluthochzeit	Ligue
1586	d3e8780Brockhaus-1809	Die Bogenstellung	Arcade
1587	d3e8849Brockhaus-1809	Anna von Bolen	Bullen
1588	d3e8863Brockhaus-1809	Heinrich St. John Bolingbroke	Whigs
1589	d3e9116Brockhaus-1809	Bonarota	Michael Angelo
1590	d3e9144Brockhaus-1809	Bonifaz VIII.	Gibellinen
1591	d3e9288Brockhaus-1809	Die Villa Borghese	Villa
1592	d3e9322Brockhaus-1809	Ignaz, Edler von Born	Amalgama
1593	d3e9353Brockhaus-1809	Bosse	Basrelief
1594	d3e9396Brockhaus-1809	Boston [2]	Nordamerika
1595	d3e9463Brockhaus-1809	Bouches de Rhone	Departements von Frankreich
1596	d3e9541Brockhaus-1809	Bourdeaux	Bordeaux
1597	d3e9555Brockhaus-1809	Bourgoine	Nordamerika
1598	d3e9625Brockhaus-1809	Boxtehude	Buxtehude
1599	d3e9657Brockhaus-1809	Brachmanen	Braminen
1600	d3e9715Brockhaus-1809	Ewald Graf von Brand	Struensee
1601	d3e9729Brockhaus-1809	Brandenburg, die Mark Brandenburg	Anspach
1602	d3e9948Brockhaus-1809	Die geographische Breite	Aequator
1603	d3e10053Brockhaus-1809	Bresche	Breche
1604	d3e10090Brockhaus-1809	Der Breslauer Friede	Schlesien
1605	d3e10115Brockhaus-1809	Gabriele Emilie von Breteueil	Chatelet
1606	d3e10210Brockhaus-1809	Jean Pierre Brissot	Barrere
1607	d3e10297Brockhaus-1809	Britannien	England
1608	d3e10358Brockhaus-1809	Carl Broschi	Farinelli
1609	d3e10938Brockhaus-1809	Cabarus	Tallien
1610	d3e11426Brockhaus-1809	Der Calender	Aere
1611	d3e11678Brockhaus-1809	Calvados	Departements von Frankreich
1612	d3e11716Brockhaus-1809	Cambon	Mandat
1613	d3e11949Brockhaus-1809	Der Canal	Calais
1614	d3e12038Brockhaus-1809	Cannä	Hannibal
1615	d3e12183Brockhaus-1809	Cantal	Departements von Frankreich
1616	d3e12197Brockhaus-1809	Die Cantate	Oratorium
1617	d3e12641Brockhaus-1809	Carl. der neunte	Bluthochzeit und Catharina von Medicis
1618	d3e12655Brockhaus-1809	Carl der erste	Dissidenten
1619	d3e12698Brockhaus-1809	Carl II.	Cromwell
1620	d3e13131Brockhaus-1809	Cartes	Descartes
1621	d3e13433Brockhaus-1809	Castor	Pollux
1622	d3e13598Brockhaus-1809	Cato	Censor
1623	d3e13876Brockhaus-1809	Der Chalcedonier	Achat
1624	d3e14014Brockhaus-1809	Charybdis	Scylla
1625	d3e14095Brockhaus-1809	Cher	Departements von Frankreich
1626	d3e14416Brockhaus-1809	Marcus Tullius Cicero	Catilina
1627	d3e14704Brockhaus-1809	Der Clairvoyant	Magnetismus
1628	d3e14858Brockhaus-1809	Cleopatra	Antonius
1629	d3e15230Brockhaus-1809	Das Coliseum	Amphitheater
1630	d3e15350Brockhaus-1809	Christoph Columbo	Amerika
1631	d3e15406Brockhaus-1809	Die Commenthurei	Ballei
1632	d3e15608Brockhaus-1809	Confucius	China
1633	d3e15917Brockhaus-1809	Der Contour	Umriß
1634	d3e16274Brockhaus-1809	Correze	Departements von Frankreich
1635	d3e16288Brockhaus-1809	Corse	Departements von Frankreich
1636	d3e16420Brockhaus-1809	Cote d'or	Departements von Frankreich
1637	d3e16434Brockhaus-1809	Cotes du Nord	Departements von Frankreich
1638	d3e16620Brockhaus-1809	Creuse	Departements von Frankreich
1639	d3e16740Brockhaus-1809	Academia della Crusca	Akademie
1640	d3e17399Brockhaus-1809	Darius	Alexander der Große
1641	d3e17516Brockhaus-1809	Die Decade	Calender
1642	d3e17530Brockhaus-1809	Decan	Ostindien
1643	d3e17755Brockhaus-1809	Dejanira	Herkules
1644	d3e17859Brockhaus-1809	Demokrit	Abdera
1645	d3e18997Brockhaus-1809	Die Dialectik	Logik
1646	d3e19936Brockhaus-1809	Dover	Calais
1647	d3e19965Brockhaus-1809	Dordogne	Departements von Frankreich
1648	d3e19979Brockhaus-1809	Doubs	Departements von Frankreich
1649	d3e20341Brockhaus-1809	Drome	Departements von Frankreich
1650	d3e20383Brockhaus-1809	Die Druiden	Barden
1651	d3e21084Brockhaus-1809	Elisabeth	Maria
1652	d3e21188Brockhaus-1809	Elysium	Tartarus
1653	d3e21392Brockhaus-1809	Emil	Rousseau
1654	d3e21567Brockhaus-1809	Endymion	Diana
1655	d3e21581Brockhaus-1809	England	Großbritannien
1656	d3e21626Brockhaus-1809	Die entzündbare Luft	brennbare Luft
1657	d3e21820Brockhaus-1809	Die Episcopalen	Dissenters
1658	d3e22027Brockhaus-1809	Der Esquire	Gentleman
1659	d3e22041Brockhaus-1809	Graf von Essek	Elisabeth
1660	d3e22218Brockhaus-1809	Die Eumeniden	Furien
1661	d3e22275Brockhaus-1809	Eure	Departements von Frankreich
1662	d3e22289Brockhaus-1809	Eure und Loir	Departements von Frankreich
1663	d3e22318Brockhaus-1809	Euripides	Aeschylus
1664	d3e22418Brockhaus-1809	Hubert und Johann van Eyk	Johann
1665	d3e22455Brockhaus-1809	Quintus Fabius Maximus	Dictator
1666	d3e22504Brockhaus-1809	Fabre d'Eglantine	Calender
1667	d3e22765Brockhaus-1809	Der Faltenwurf	Draperie
1668	d3e22858Brockhaus-1809	Die Farbengebung	Colorit
1669	d3e22982Brockhaus-1809	Die Fatalisten	Fatum
1670	d3e23007Brockhaus-1809	Fatime	Muhamed
1671	d3e23151Brockhaus-1809	Das Faustrecht	Fehde
1672	d3e23266Brockhaus-1809	Febronius	Hontheim
1673	d3e23368Brockhaus-1809	Die Felonie	Feudalsystem
1674	d3e23530Brockhaus-1809	Die Fermate	Cadenz
1675	d3e23673Brockhaus-1809	Die Feuerprobe	Gottesurtheile
1676	d3e23891Brockhaus-1809	Finisterre	Departements von Frankreich
1677	d3e24456Brockhaus-1809	Der Flügel	Tastatur
1678	d3e24538Brockhaus-1809	Fohi	China
1679	d3e24815Brockhaus-1809	Johann Georg Adam Forster	Cook
1680	d3e24883Brockhaus-1809	Das Fortepiano	Flügel
1681	d3e24927Brockhaus-1809	Fort Louis	Plan der Belagerung vom Fort Louis
1682	d3e25042Brockhaus-1809	Carl Fox	Parlament in England
1683	d3e25314Brockhaus-1809	Frankreich	Departements von Frankreich
1684	d3e25314Brockhaus-1809	Frankreich	Flandern
1685	d3e25314Brockhaus-1809	Frankreich	Assignat, Calonne, Mandat
1686	d3e25532Brockhaus-1809	Franz der erste	Carl der fünfte
1687	d3e25608Brockhaus-1809	Franz von Assisi	Franziscaner
1688	d3e25978Brockhaus-1809	(Carl) Friedrich der zweite	Aachner Friede
1689	d3e25978Brockhaus-1809	(Carl) Friedrich der zweite	Bayerischer Successionskrieg
1690	d3e26814Brockhaus-1809	Ganganelli	Clemens
1691	d3e26877Brockhaus-1809	Gard	Departements von Frankreich
1692	d3e26891Brockhaus-1809	Obere Garonne	Departements von Frankreich
1693	d3e26905Brockhaus-1809	Lot und Garonne	Departements von Frankreich
1694	d3e27309Brockhaus-1809	Die Geige	Violine
1695	d3e27408Brockhaus-1809	Gemara	Talmud
1696	d3e27472Brockhaus-1809	Der Generalbaß	Tabulatur
1697	d3e27792Brockhaus-1809	Die Republik Genua	Andreas Doria
1698	d3e28125Brockhaus-1809	Gers	Departements von Frankreich
1699	d3e28234Brockhaus-1809	Das Gewand	Draperie
1700	d3e28407Brockhaus-1809	Die Giganten	Titanen
1701	d3e28852Brockhaus-1809	Die Götterlehre	Mythologie
1702	d3e28970Brockhaus-1809	Das goldene Fließ	Argonauten
1703	d3e29131Brockhaus-1809	Golfo di Venezia	Adriatische Meer
1704	d3e29219Brockhaus-1809	Die Gorgonen	Medusa
1705	d3e29420Brockhaus-1809	Der Gottesfriede	Fehde
1706	d3e29434Brockhaus-1809	Das Gottesurtheil	Ordalien
1707	d3e29644Brockhaus-1809	Der Grad	geographische Breite
1708	d3e29770Brockhaus-1809	Grau in Grau	Grisaille
1709	d3e30049Brockhaus-1809	Der Greve-Platz	Paris
1710	d3e30063Brockhaus-1809	Griechenland	Anacharsis
1711	d3e30134Brockhaus-1809	Das Grillenwerk	Grottesken
1712	d3e30234Brockhaus-1809	Großbritannien und Irland	Revolution von Nordamerika
1713	d3e30512Brockhaus-1809	Die Grottesken oder Grillenwerk	Arabesken
1714	d3e30679Brockhaus-1809	Die Guelfen	Gibellinen
1715	d3e30745Brockhaus-1809	Guido	Gerbert
1716	d3e30828Brockhaus-1809	Die Guillotine	Bastille
1717	d3e31060Brockhaus-1809	Johann Guttenberg	Buchdruckerkunst
1718	d3e31655Brockhaus-1809	Hanau	Hessen
1719	d3e31669Brockhaus-1809	Hannibal	Capua
1720	d3e31713Brockhaus-1809	Das Churfürstenthum Hannover	Harz
1721	d3e31826Brockhaus-1809	Der hanseatische Bund	Fehde
1722	d3e32072Brockhaus-1809	Die Harmonica	Davies
1723	d3e32276Brockhaus-1809	Der Haruspex	Aruspices
1724	d3e32491Brockhaus-1809	Der Hauptton	Tonica
1725	d3e32505Brockhaus-1809	Das Hautrelief	Basrelief
1726	d3e32604Brockhaus-1809	Hebenstreit	Pantaleon
1727	d3e32685Brockhaus-1809	Die Heeresfolge	Heerbann
1728	d3e32699Brockhaus-1809	Die Hegira	Hedschra
1729	d3e32923Brockhaus-1809	Hektor	Achilles
1730	d3e32980Brockhaus-1809	Helena	Troja
1731	d3e33040Brockhaus-1809	Das Helldunkel	Haltung
1732	d3e33085Brockhaus-1809	Der Hellespont	Dardanellen
1733	d3e33124Brockhaus-1809	Heloise	Abelard
1734	d3e33192Brockhaus-1809	Die Henriade	Voltaire
1735	d3e33262Brockhaus-1809	Herault	Departements von Frankreich
1736	d3e33276Brockhaus-1809	Herault Sechelles	Französische Constitution
1737	d3e33328Brockhaus-1809	Herkules	Farnesische Pallast
1738	d3e33547Brockhaus-1809	Herostatus	Dianentempelzu Ephesus
1739	d3e33762Brockhaus-1809	Ernst Christian Hesse	Gambe
1740	d3e34139Brockhaus-1809	Der Hierophant	Eleusinischen Geheimnisse
1741	d3e34167Brockhaus-1809	Johann Adam Hiller	Händel
1742	d3e34225Brockhaus-1809	Hindelbank	Bern
1743	d3e34243Brockhaus-1809	Die Hindus	Ostindien
1744	d3e34271Brockhaus-1809	Hippokrene	Helikon
1745	d3e34369Brockhaus-1809	Der Hoch- und Deutschmeister	Deutschen Ritter
1746	d3e34409Brockhaus-1809	Hochkirchen	Daun
1747	d3e34945Brockhaus-1809	Horus	Isis
1748	d3e35038Brockhaus-1809	Die Hugonotten	Pariser Bluthochzeit
1749	d3e35808Brockhaus-1809	Die Iliade	Homer
1750	d3e35822Brockhaus-1809	Ille und Villaine	Departements von Frankreich
1751	d3e35924Brockhaus-1809	Die Incas	Ostindien
1752	d3e35938Brockhaus-1809	Die Indianer	Ostindien
1753	d3e35952Brockhaus-1809	Indien, Indostan	Ostindien
1754	d3e35967Brockhaus-1809	Indre	Departements von Frankreich
1755	d3e35981Brockhaus-1809	Indre und Loire	Departements von Frankreich
1756	d3e36177Brockhaus-1809	Das Intermezzo	Madrigal
1757	d3e36405Brockhaus-1809	Irland	Großbritannien
1758	d3e36643Brockhaus-1809	Isabelle	Ferdinand der fünfte
1759	d3e36643Brockhaus-1809	Isabelle	Isabelle
1760	d3e36716Brockhaus-1809	Isere	Departements von Frankreich
1761	d3e36741Brockhaus-1809	Isis	Jo
1762	d3e36808Brockhaus-1809	Ismail	Ockzakow
1763	d3e36865Brockhaus-1809	Die Isthmischen Spiele	Olympischen Spiele
1764	d3e36879Brockhaus-1809	Italien	Departements von Frankreich
1765	d3e36879Brockhaus-1809	Italien	Cispadanische Republik
1766	d3e37130Brockhaus-1809	Die Jacobiner	Feuillans
1767	d3e37535Brockhaus-1809	Jason	Argonauten
1768	d3e38076Brockhaus-1809	Die Jongleurs	Minstrels
1769	d3e38787Brockhaus-1809	Flavius Anicius Justinianus	Corpus Juris
1770	d3e38787Brockhaus-1809	Flavius Anicius Justinianus	Belisarius
1771	d3e39132Brockhaus-1809	Die Kalmücken	Mongolen
1772	d3e39514Brockhaus-1809	Die Kasaken	Kosaken
1773	d3e39828Brockhaus-1809	Wolfgang von Kempelen	Automat
1774	d3e40157Brockhaus-1809	Das Kirchenrecht	canonische Recht
1775	d3e40357Brockhaus-1809	Kloska	Horiah
