	EntryID	Headword	Results
504	d3e140137Brockhaus-1809	Die Völkerwanderung	Childerich
505	d3e140507Brockhaus-1809	Das Voigtland	Ferdinand
506	d3e140991Brockhaus-1809	Das Waadt- oder Waat-Land	Rudolph
507	d3e141081Brockhaus-1809	Wahlcapitulation	Maximilian
508	d3e141081Brockhaus-1809	Wahlcapitulation	Rudolph
509	d3e141601Brockhaus-1809	Wallfahrt	Sixtus
510	d3e141712Brockhaus-1809	Das Fürstenthum Wallis oder Wales	Eduard
511	d3e142587Brockhaus-1809	Weimar [2]	Wilhelm
512	d3e142846Brockhaus-1809	Die Wenden	Lothar
513	d3e143310Brockhaus-1809	Johann Wiclef oder Wicliff	Richard
514	d3e143591Brockhaus-1809	Wilhelm der Eroberer	Robert
515	d3e143591Brockhaus-1809	Wilhelm der Eroberer	Heinrich
516	d3e144315Brockhaus-1809	Wrangel	Christian
517	d3e144315Brockhaus-1809	Wrangel	Christian
518	d3e145287Brockhaus-1809	Eduard Young	Georgs
519	d3e146466Brockhaus-1809	Die Zigeuner	Catharina
520	d3e147839Brockhaus-1809	Die Acht	Heinrichs
521	d3e151220Brockhaus-1809	Armenien	Selim
522	d3e152501Brockhaus-1809	Bajazeth I	Amurath
523	d3e154330Brockhaus-1809	Die Grafen von Bernstorf	Catharina
524	d3e154541Brockhaus-1809	Bilderstürmer	Leo
525	d3e154924Brockhaus-1809	Böhmen	Carl
526	d3e154924Brockhaus-1809	Böhmen	Ferdinand
527	d3e155593Brockhaus-1809	Marquis François Claude de Bouillé	Gustavs
528	d3e155794Brockhaus-1809	Braunschweig	Friedrichs
529	d3e155794Brockhaus-1809	Braunschweig	Friedrich
530	d3e156304Brockhaus-1809	Graf Heinrich von Brühl	Augusts
531	d3e156304Brockhaus-1809	Graf Heinrich von Brühl	August
532	d3e158314Brockhaus-1809	Catharina die Zweite	Peter
533	d3e158314Brockhaus-1809	Catharina die Zweite	Catharina
534	d3e158314Brockhaus-1809	Catharina die Zweite	Joseph
